"year","iso2c","agency","ratings","ratings_prior","GDPpercap","GDPgrowth","inflation_cpi","inflation_def","development","export","currentaccount","budget","ext_debt","currency_debt","country","current_account_WEO","fiscal_balance_WEO","def_indicator","spreadCDS","GNIpercap","lag_GNIpercap","lag_export","lag_currentaccount","lag_ext_debt","lag_currency_debt","lag_current_account_WEO","ma_GDPgrowth","ma_fiscal_balance_WEO","ma_budget","ma_inflation_cpi","ma_inflation_def","lag_cds","development_indicator_port","external_debt","dev_min","development_indicator_wb"
2008,"CZ","S&P","A ","A- ",235205271893,2.71095557025029,6.35098628880139,2.0237348289009,4.14928381855929,149036590842.526,-2.02959686302086,-1.37382930387568,90206925000,NA,"Czech Republic",-2.121,-2.207,0,76.6624075829384,18300,15740,125663934560.864,-4.20520462957127,65617225000,NA,-4.394,5.94888229160013,-2.112,-2.91206492067775,2.43390639010501,1.45237278833072,8.92802828054299,1,52.2164336404881,11115,1
2008,"LB","S&P","CCC+ ","B- *-",28829850746.2687,9.09807667369591,NA,7.52127562756459,NA,11431509121.0614,-14.230590481052,-10.1539574272796,NA,24328157000,"Lebanon",-11.14,-9.954,0,563.721358974359,6840,6170,9395024875.62189,-6.52956334931174,NA,25642489000,-7.236,5.29700075647571,-10.1266666666667,-10.2233628290333,NA,0.917806158643744,411.887661702128,0,NA,11115,0
2008,"GB","Moody's",NA,NA,2791855193222.01,-0.332044323488816,3.61349888570479,2.8885715595453,5.12624977933884,773761239782.799,-1.47425470858678,-4.47271470196059,1.0475e+13,NA,"United Kingdom",-0.943,-5.016,0,38.065597826087,46870,46110,759883013242.714,-2.39868510673502,1.01e+13,NA,-2.185,2.71454214392124,-3.03633333333333,-2.68820870599184,2.23474400663232,2.78882706441046,NA,1,1329.15196470828,11115,1
2008,"MX","S&P","BBB+ ","BBB ",1099073123654.95,1.400290148534,5.12498169213474,6.00125295138312,3.31386983690344,306621386298.422,-1.83738940306759,NA,2.05e+11,206190220000,"Mexico",-1.817,-0.969,1,168.169019379845,9360,8830,289443862658.981,-1.40484619927798,1.835e+11,199217871000,-1.405,3.86947479977147,-1.11966666666667,NA,3.86145786348408,5.53872511695143,54.6280399414192,0,63.3974402892064,11115,0
2008,"ZA","Moody's",NA,NA,273141750192.768,3.62210300000285,11.5364507696777,8.00644447553123,4.40377125343883,98005339806.4129,-7.36235665137524,-0.681812642228953,77456250000,70696358000,"South Africa",-7.174,-0.478,1,236.051742307692,5750,5690,90077093237.8947,-6.9952172567197,6.9173e+10,72832572000,-6.971,5.24578375062847,0.561,0.599049018177135,5.04644821624951,6.68374549700713,48.9572411120022,1,76.7931085623659,11115,0
2008,"HU","Moody's",NA,NA,156578897625.596,0.878582395860093,6.0661571530928,4.98181181684801,3.86042692637315,125193577875.044,-6.98121721940971,-3.70602726985724,2.11e+11,222899013000,"Hungary",-7.397,-3.694,0,199.172129411765,13150,11780,108939350400.044,-7.18003515670767,1.5775e+11,174521233000,-7.275,3.38080862419698,-7.42,-6.87214867101666,5.12137652085846,3.75785692842897,33.667216782461,1,144.805342991963,11115,1
2008,"ID","Moody's",NA,NA,510244548959.97,6.01370360009032,9.77658519512336,18.1497512494686,3.04488734373619,152095145102.519,0.0246123767036759,-0.335174749367649,1.52e+11,157906449000,"Indonesia",0.025,0.059,0,379.066723076923,1950,1610,127226102177.005,2.42762232069447,1.39e+11,147854466000,1.572,5.64235481518191,-0.0546666666666667,-0.590627379298739,9.98960678581125,13.2259287822574,156.033537377168,0,109.254309942322,11115,0
2008,"HU","S&P","BBB ","BBB+ *-",156578897625.596,0.878582395860093,6.0661571530928,4.98181181684801,3.86042692637315,125193577875.044,-6.98121721940971,-3.70602726985724,2.11e+11,222899013000,"Hungary",-7.397,-3.694,0,199.172129411765,13150,11780,108939350400.044,-7.18003515670767,1.5775e+11,174521233000,-7.275,3.38080862419698,-7.42,-6.87214867101666,5.12137652085846,3.75785692842897,33.667216782461,1,144.805342991963,11115,1
2008,"PA","Moody's","Ba1 ","Ba1 ",2.4884e+10,9.14690439780512,8.75868317728784,7.93835316367296,5.71355098502674,19595500000,-10.4424529818357,NA,NA,9280428000,"Panama",-10.924,0.422,1,214.954515384615,7060,6210,16071900000,-6.66133255057547,NA,8785193000,-8.038,8.83844539626467,0.445,NA,3.14873956961241,4.59717043029429,106.871879934064,1,NA,11115,0
2008,"KZ","S&P","BBB- ","BBB *-",133441612246.798,3.30000000021091,17.1519333990578,20.9365382117877,3.15234968453467,76257057403.5405,4.69219562367079,NA,103469331968.75,106730797000,"Kazakhstan",4.684,1.227,0,364.89934496124,6150,4980,51704436894.0436,-7.96962523278665,91353792198.5,96232044000,-7.986,9.72499999971335,6.24733333333333,NA,8.97982876741561,18.3178778184551,74.2677636560602,0,176.684628411501,11115,0
2008,"SI","S&P","AA ","AA- ",55589849128.4605,3.30013027653622,5.65184626978143,4.5122470525631,4.81288553549201,36749801083.9315,-5.32670375513574,-0.185776182880165,58386624138.5,NA,"Slovenia",-5.245,-0.27,1,91.558625,24680,21950,32524114700.2464,-4.18846849960068,44231592607.75,NA,-4.03,5.23811192408497,-0.519666666666667,-0.676829522798442,2.85039376441488,2.63570997131914,6.5093808630394,1,135.996300023548,11115,1
2008,"FI","S&P","AAA ","AA+ ",283753003898.712,0.720668512407372,4.06595165679518,3.07688465651776,6.3460845377392,127910113795.497,3.15091794453443,4.57124272756839,3.495e+11,NA,"Finland",3.136,4.164,0,39.841582278481,49880,46010,112355306153.872,5.20504505168334,2.91e+11,NA,5.198,3.98650261261149,3.87933333333333,4.2651586679514,1.64613070840768,1.53370352617666,5.3208,1,258.999783776542,11115,1
2008,"PL","S&P","A- ","BBB+ ",530185123692.512,3.92038875382075,4.34937823525907,3.56952212412591,2.62143595833333,203158309812.386,-6.59335738365111,-3.69303903009578,2.685e+11,NA,"Poland",-6.603,-3.684,1,97.0825369649805,12060,9960,166535945350.056,-6.17765851599253,2.03e+11,NA,-6.228,5.51927145593355,-3.19433333333333,-3.09408749209558,1.87001813473635,2.78241260710834,17.5357589161649,0,121.89560612473,11115,1
2008,"BG","Moody's","Baa3 ","Ba1 *+",53316401914.5913,5.75470199025656,12.3487720851456,8.10130487736558,3.66757972605383,28590550444.9929,-22.2733238901293,2.99450993816595,51130376037.5,52632220000,"Bulgaria",-23.039,2.872,1,241.970030888031,5940,4720,23261186760.8985,-26.2108365223269,34793611343,43822452000,-25.202,6.47319624298284,2.95066666666667,3.19513603875011,6.90098120009853,8.21288851604107,31.153848673226,1,149.577971668613,11115,0
2008,"PE","Moody's",NA,NA,121571548180.023,9.14314820513165,5.78587598206755,1.94467384725199,2.34221476771398,34517763791.3357,-4.37407653074029,2.11605361592119,35881696917.25,34719590000,"Peru",-4.347,2.683,1,194.396669230769,3770,3170,31160965866.4165,1.42929659526276,31135572599.75,32239017000,1.488,6.8226772946085,1.64633333333333,0.945854081103548,1.79951546597244,4.26225274542372,125.401969170453,0,99.9185093723495,11115,0
2008,"CY","S&P","A+ ","A ",25321517504.0281,3.62661620939765,4.6691710811605,5.05704142599714,5.19918825555317,11505785850.3003,-15.3134745197761,1.67232813027622,91644668993,NA,"Cyprus",-15.615,0.936,0,90.9423076923077,28870,24240,10471801925.7221,-8.38251378800302,NA,NA,-11.782,4.34762821797403,-0.0656666666666668,6.2322687502052,2.47560655348511,3.33341562103367,NA,1,NA,11115,1
2008,"QA","Moody's","Aa2 ","Aa3 ",115269776897.725,17.6630346573756,15.0501451570333,22.9002402734117,4.39708509042508,70732415543.9216,NA,9.93775478963638,NA,NA,"Qatar",23.072,10.223,0,50.70555,69320,61350,48048350263.6065,NA,NA,NA,14.374,17.7167118545713,8.73566666666667,9.54504435909242,11.4694558396954,16.6247034595593,24.2587514669239,1,NA,11115,1
2008,"PL","Moody's","A2 ","Baa1 ",530185123692.512,3.92038875382075,4.34937823525907,3.56952212412591,2.62143595833333,203158309812.386,-6.59335738365111,-3.69303903009578,2.685e+11,NA,"Poland",-6.603,-3.684,1,97.0825369649805,12060,9960,166535945350.056,-6.17765851599253,2.03e+11,NA,-6.228,5.51927145593355,-3.19433333333333,-3.09408749209558,1.87001813473635,2.78241260710834,17.5357589161649,0,121.89560612473,11115,1
2008,"VN","Moody's",NA,NA,99130304099.1274,5.66177120802432,23.1163162871904,22.6733161756431,2.8256551670292,69724976613.6576,-10.9179529896098,NA,NA,26487635000,"Vietnam",-10.977,-0.488,0,305.351547826087,1000,850,54591007520.8979,-8.98165936412439,NA,23284721000,-9.02,7.29777940871134,-0.988666666666667,NA,7.99033268617167,9.13436935024213,89.4385870576078,0,NA,11115,0
2008,"RU","S&P","BBB ","BBB+ ",1660844408499.61,5.24795353162169,14.1077535068742,17.9596204075989,3.74796740598059,520003701781.281,6.25796127970191,5.61986394294131,5.09e+11,NA,"Russian Federation",6.258,4.875,1,268.944715384615,9640,7600,392044033024.769,5.55456786871837,4.1475e+11,NA,5.489,7.56016210051387,7.74566666666667,8.03173061113382,10.456443935655,16.0935057795954,60.010773255814,1,105.791687938736,11115,0
2008,"AR","Moody's","Caa1 ","B3 *-",406003733832.97,3.10211325487263,NA,21.213722698135,3.33221705362263,80820889384.3089,1.66398962300661,NA,1.2925e+11,122986505000,"Argentina",1.484,-0.686,1,1475.19835907336,8287,6632,65424995987.6741,2.23020287224299,1.1925e+11,120989168000,2.044,8.6487194238411,-1.32533333333333,NA,NA,14.5140883907043,292.255854716581,0,182.269785729091,11115,0
2008,"MX","Moody's","Baa1 ","Baa2 ",1099073123654.95,1.400290148534,5.12498169213474,6.00125295138312,3.31386983690344,306621386298.422,-1.83738940306759,NA,2.05e+11,206190220000,"Mexico",-1.817,-0.969,1,168.169019379845,9360,8830,289443862658.981,-1.40484619927798,1.835e+11,199217871000,-1.405,3.86947479977147,-1.11966666666667,NA,3.86145786348408,5.53872511695143,54.6280399414192,0,63.3974402892064,11115,0
2008,"GB","S&P",NA,NA,2791855193222.01,-0.332044323488816,3.61349888570479,2.8885715595453,5.12624977933884,773761239782.799,-1.47425470858678,-4.47271470196059,1.0475e+13,NA,"United Kingdom",-0.943,-5.016,0,38.065597826087,46870,46110,759883013242.714,-2.39868510673502,1.01e+13,NA,-2.185,2.71454214392124,-3.03633333333333,-2.68820870599184,2.23474400663232,2.78882706441046,NA,1,1329.15196470828,11115,1
2008,"CL","S&P","A+ ","A ",179857806671.501,3.29245488837884,NA,0.473026408956628,4.93582614821144,74653012421.0985,-1.83878769023376,4.51157832106968,62037502502,NA,"Chile",-3.23,4.132,1,109.971403100775,10030,8630,75823390732.6226,4.31093878282284,50769099750,NA,4.09,5.29158439004676,6.63833333333333,6.66188193059071,NA,8.40191808183609,21.8556525096525,1,66.9570422259643,11115,0
2008,"DK","Moody's","Aaa ","Aa1 ",352589421253.574,-0.717955929390783,3.39947475926469,4.09839574670123,6.35328821136951,189861545661.261,2.83624566087251,3.60969699262384,6.1175e+11,NA,"Denmark",2.908,3.283,0,70.4896913580247,60260,55700,164019667380.081,1.38141335837818,5.2e+11,NA,1.417,2.42428517626006,4.95333333333333,5.17436239695733,1.80430335539044,2.53088066938444,NA,1,317.035150909683,11115,1
2008,"CZ","Moody's","A1 ","Baa1 ",235205271893,2.71095557025029,6.35098628880139,2.0237348289009,4.14928381855929,149036590842.526,-2.02959686302086,-1.37382930387568,90206925000,NA,"Czech Republic",-2.121,-2.207,0,76.6624075829384,18300,15740,125663934560.864,-4.20520462957127,65617225000,NA,-4.394,5.94888229160013,-2.112,-2.91206492067775,2.43390639010501,1.45237278833072,8.92802828054299,1,52.2164336404881,11115,1
2008,"LB","Moody's",NA,NA,28829850746.2687,9.09807667369591,NA,7.52127562756459,NA,11431509121.0614,-14.230590481052,-10.1539574272796,NA,24328157000,"Lebanon",-11.14,-9.954,0,563.721358974359,6840,6170,9395024875.62189,-6.52956334931174,NA,25642489000,-7.236,5.29700075647571,-10.1266666666667,-10.2233628290333,NA,0.917806158643744,411.887661702128,0,NA,11115,0
2008,"SI","Moody's",NA,NA,55589849128.4605,3.30013027653622,5.65184626978143,4.5122470525631,4.81288553549201,36749801083.9315,-5.32670375513574,-0.185776182880165,58386624138.5,NA,"Slovenia",-5.245,-0.27,1,91.558625,24680,21950,32524114700.2464,-4.18846849960068,44231592607.75,NA,-4.03,5.23811192408497,-0.519666666666667,-0.676829522798442,2.85039376441488,2.63570997131914,6.5093808630394,1,135.996300023548,11115,1
2008,"VN","S&P","BB ","BB- ",99130304099.1274,5.66177120802432,23.1163162871904,22.6733161756431,2.8256551670292,69724976613.6576,-10.9179529896098,NA,NA,26487635000,"Vietnam",-10.977,-0.488,0,305.351547826087,1000,850,54591007520.8979,-8.98165936412439,NA,23284721000,-9.02,7.29777940871134,-0.988666666666667,NA,7.99033268617167,9.13436935024213,89.4385870576078,0,NA,11115,0
2008,"JP","S&P","AA ","AA- ",4849184924937.25,-1.04163603443133,1.37348998841603,-1.26520140006748,5.22075071328671,858847084015.959,2.93071933118408,-2.94655346578765,2.085e+12,NA,"Japan",2.941,-4.11,0,26.4293916666667,37870,37660,773110586529.835,4.86040285215219,1.6175e+12,NA,4.87,1.88713718378999,-3.51733333333333,-2.45443341111065,0.00850157841547624,-1.10110814342157,4.75048801843317,1,209.219745296759,11115,1
2008,"HR","Moody's","Baa3 ","Baa3 ",70461454280.1556,2.05311067934768,6.09164913564437,5.70266266998587,3.35039492435928,27111705577.1725,-8.62567589058648,-0.827473143793952,55935184426.25,NA,"Croatia",-8.94,-0.904,1,173.779579150579,13960,12350,23425642937.0108,-7.20530585279017,45007141412,NA,-7.253,4.54548130324046,-1.84566666666667,-1.65590144388454,3.13175841503223,3.83241912061885,32.9848243291592,0,192.127667671789,11115,1
2008,"EE","Moody's","WR ","A1 ",24185794095.1301,-5.3282423256333,10.3656030286644,7.38368069222959,5.47766252317418,16161665018.998,-9.16473662713564,-2.23305269265455,27776602665,NA,"Estonia",-8.713,-2.899,0,452.442894736842,14870,13410,14052139398.8127,-15.7599893088324,22011363380.75,NA,-15.006,8.56549399699947,2.13466666666667,2.45224736921383,5.03908112809921,8.68258807890355,8.76190476190476,1,156.640656316075,11115,1
2008,"KZ","Moody's","WR ","Baa2 ",133441612246.798,3.30000000021091,17.1519333990578,20.9365382117877,3.15234968453467,76257057403.5405,4.69219562367079,NA,103469331968.75,106730797000,"Kazakhstan",4.684,1.227,0,364.89934496124,6150,4980,51704436894.0436,-7.96962523278665,91353792198.5,96232044000,-7.986,9.72499999971335,6.24733333333333,NA,8.97982876741561,18.3178778184551,74.2677636560602,0,176.684628411501,11115,0
2008,"TR","Moody's",NA,NA,730337495735.69,0.658838444866888,10.4441283764885,11.9944167523701,3.41750473871487,174608489435.267,-5.52785530466735,-1.60100133629598,2.8125e+11,288978071000,"Turkey",-5.526,-2.719,1,319.586760617761,9340,8500,144466001995.548,-5.83801288679421,2.31e+11,258442787000,-5.845,7.33162354230817,-1.15033333333333,NA,9.49727598552308,7.54536375333818,180.169168604651,0,159.899212831486,11115,0
2008,"SE","Moody's","Aaa ","Aa1 ",513965715632.408,-0.557047627873089,3.43704910602862,3.3218224457694,5.78857262222222,256022244140.109,8.68187915123777,2.15819522912836,9.0375e+11,NA,"Sweden",9.178,2.169,0,31.4899635036496,55600,52190,235411768709.395,8.88029866808924,7.9e+11,NA,9.366,3.80798386913892,2.57066666666667,2.22486524214358,1.34185145774008,1.83657156865005,3.07523078429627,1,335.582203188498,11115,1
2008,"VE","S&P","BB- ","B+ ",315600372612.948,5.27783274271015,NA,30.1324266504444,2.36098887557903,97273250116.4416,10.1856660478103,NA,NA,66840078000,"Venezuela, RB",11.026,-3.461,1,1018.63676717557,9230,7520,71713558453.6563,6.93727496603261,NA,56760126000,7.222,11.8075332468174,-0.108333333333333,2.17879136148864,NA,20.9856945759068,222.727876921256,0,NA,11115,0
2008,"KR","S&P","A ","A- ",1002216051903.27,2.8292144573827,4.67431507607803,2.95667171212469,5.17569661497326,500721201397.396,0.318264708886129,1.52277806941507,3.5275e+11,NA,"Korea, Rep.",0.318,1.523,0,165.963767175573,22850,22460,439916923143.146,1.05057034512467,2.92e+11,NA,1.051,4.8657697539157,1.36633333333333,1.36628389004318,2.51015237772494,1.09632083016972,25.1779184406679,1,66.3761689170083,11115,1
2008,"LV","S&P","BBB ","BBB+ ",33669367720.4659,-4.24355266706368,15.4031971580818,14.3832794104739,4.37549776135266,14415861064.8918,-13.3415038776316,-2.64389588683928,42918457823,NA,"Latvia",-13.166,-7.543,0,653.559493670886,12430,10410,12181119112.4951,-22.3339007710743,33134901611.75,NA,-22.411,10.372388126637,-0.313333333333333,-0.185729515146374,7.79474124290209,13.4488331371016,13.0467857142857,1,272.01853381239,11115,1
2008,"EG","Moody's","Ba1 ","Ba1 ",162818181818.182,7.15628355601234,18.3168316831684,12.2039844736188,3.86998858780488,5.38e+10,-0.868821887213847,-6.36079061976549,33470052250,33573620000,"Egypt, Arab Rep.",0.547,-8.004,0,198.286474576271,1950,1620,39469189331.2311,0.315455921052632,31060785750,34235668000,2.068,5.62387042589982,-8.378,-6.05843862679598,7.27763082399217,8.72281550229911,92.0797671568629,1,78.6962850676598,11115,0
2008,"QA","S&P","AA- ","A+ ",115269776897.725,17.6630346573756,15.0501451570333,22.9002402734117,4.39708509042508,70732415543.9216,NA,9.93775478963638,NA,NA,"Qatar",23.072,10.223,0,50.70555,69320,61350,48048350263.6065,NA,NA,NA,14.374,17.7167118545713,8.73566666666667,9.54504435909242,11.4694558396954,16.6247034595593,24.2587514669239,1,NA,11115,1
2008,"CL","Moody's","A2 ","Baa1 *+",179857806671.501,3.29245488837884,NA,0.473026408956628,4.93582614821144,74653012421.0985,-1.83878769023376,4.51157832106968,62037502502,NA,"Chile",-3.23,4.132,1,109.971403100775,10030,8630,75823390732.6226,4.31093878282284,50769099750,NA,4.09,5.29158439004676,6.63833333333333,6.66188193059071,NA,8.40191808183609,21.8556525096525,1,66.9570422259643,11115,0
2008,"HR","S&P","BBB ","BBB- ",70461454280.1556,2.05311067934768,6.09164913564437,5.70266266998587,3.35039492435928,27111705577.1725,-8.62567589058648,-0.827473143793952,55935184426.25,NA,"Croatia",-8.94,-0.904,1,173.779579150579,13960,12350,23425642937.0108,-7.20530585279017,45007141412,NA,-7.253,4.54548130324046,-1.84566666666667,-1.65590144388454,3.13175841503223,3.83241912061885,32.9848243291592,0,192.127667671789,11115,1
2008,"ID","S&P","BB- ","B+ ",510244548959.97,6.01370360009032,9.77658519512336,18.1497512494686,3.04488734373619,152095145102.519,0.0246123767036759,-0.335174749367649,1.52e+11,157906449000,"Indonesia",0.025,0.059,0,379.066723076923,1950,1610,127226102177.005,2.42762232069447,1.39e+11,147854466000,1.572,5.64235481518191,-0.0546666666666667,-0.590627379298739,9.98960678581125,13.2259287822574,156.033537377168,0,109.254309942322,11115,0
2008,"CN","S&P","A+ ","A ",4521827271025.62,9.63466820016785,5.86438372261311,7.76376358277015,4.32238683967865,1582468852413.93,9.30086389400294,NA,NA,378468990000,"China",9.248,-0.025,0,93.9053103448276,3050,2470,1342196220821.56,10.1081094821117,NA,371721326000,10.078,12.0585010749118,-0.823666666666667,NA,2.67837780721036,5.12165358061449,19.91339825651,1,NA,11115,0
2008,"LT","S&P","A- ","A *-",47438363056.4474,2.92744812785932,10.9274114654667,9.58147789507697,4.5538432538822,28293817804.1983,-13.3006542415726,-3.05262294873388,33673142221.5,NA,"Lithuania",-13.292,-3.294,0,450.562013157895,12600,10520,21152006341.0284,-14.4749471761761,24859637500,NA,-14.477,8.20941154206446,-0.653333333333333,-0.412407954362715,4.03958135394928,7.24886723214258,8.24390243902439,1,117.528508167,11115,1
2008,"IL","Moody's","A1 ","A2 *+",213920568561.873,3.50065128098058,4.59747238531205,2.17563032341039,4.35271401153923,82626532887.4025,1.48723426708723,-3.31617167625299,89790300250,NA,"Israel",1.493,-3.336,0,106.363093333333,25970,23770,72028918478.1286,3.12756165093222,88817907000,NA,3.143,5.3598488025817,-2.73166666666667,-2.64112513362764,1.31696290586954,0.996822315121726,30.346194177671,1,123.308677787477,11115,1
2008,"NL","Moody's","Aaa ","",931327892379.771,2.07793614322082,2.48655032148042,2.32000490795154,6.6138732604312,670059975078.337,4.08402036556745,0.884720522685021,2.7075e+12,NA,"Netherlands",4.01,0.457,0,48.9782625,52100,48730,591170039862.449,6.30449105051123,2.4425e+12,NA,6.312,3.03278222081318,0.124,0.256006176585676,1.48530483006406,1.88468930169478,NA,1,413.16369831061,11115,1
2008,"GR","Moody's",NA,NA,354628633541.01,-0.444382522181229,4.15279635919572,4.44340936626814,4.24712781654641,82862304797.0552,-14.4694473028405,-9.49086312867623,5.105e+11,NA,"Greece",-15.022,-9.934,1,78.0612538461538,28330,26110,71748301996.5441,-13.9917535540578,3.9975e+11,NA,-14.598,3.79907667468305,-6.22933333333333,-5.84877637210897,3.21200667973681,2.95725792219183,11.1790534690799,1,557.15604254893,11115,1
2008,"LT","Moody's","A2 ","A3 *+",47438363056.4474,2.92744812785932,10.9274114654667,9.58147789507697,4.5538432538822,28293817804.1983,-13.3006542415726,-3.05262294873388,33673142221.5,NA,"Lithuania",-13.292,-3.294,0,450.562013157895,12600,10520,21152006341.0284,-14.4749471761761,24859637500,NA,-14.477,8.20941154206446,-0.653333333333333,-0.412407954362715,4.03958135394928,7.24886723214258,8.24390243902439,1,117.528508167,11115,1
2008,"RU","Moody's","Baa1 ","Baa2 *+",1660844408499.61,5.24795353162169,14.1077535068742,17.9596204075989,3.74796740598059,520003701781.281,6.25796127970191,5.61986394294131,5.09e+11,NA,"Russian Federation",6.258,4.875,1,268.944715384615,9640,7600,392044033024.769,5.55456786871837,4.1475e+11,NA,5.489,7.56016210051387,7.74566666666667,8.03173061113382,10.456443935655,16.0935057795954,60.010773255814,1,105.791687938736,11115,0
2008,"IT","S&P","A+ ","AA- ",2391963512218.39,-1.04984528397267,3.37504406062735,2.4810925532275,3.26298046706497,644673067207.495,-2.73330195778634,-2.2056018219976,2.685e+12,NA,"Italy",-2.843,-2.673,0,63.7016176470588,37770,35820,604205231732.562,-2.34005985763544,2.3925e+12,NA,-1.294,1.50336524074072,-3.16433333333333,-2.40933584051258,1.96343235385335,2.07448606810845,10.3721463945762,0,395.974724207451,11115,1
2008,"VE","Moody's",NA,NA,315600372612.948,5.27783274271015,NA,30.1324266504444,2.36098887557903,97273250116.4416,10.1856660478103,NA,NA,66840078000,"Venezuela, RB",11.026,-3.461,1,1018.63676717557,9230,7520,71713558453.6563,6.93727496603261,NA,56760126000,7.222,11.8075332468174,-0.108333333333333,2.17879136148864,NA,20.9856945759068,222.727876921256,0,NA,11115,0
2008,"MY","S&P","A- ","BBB+ ",230988518916.093,4.83176989511331,5.44078221100773,10.3893530505917,5.70703004942529,229832002799.585,16.8468844835252,-4.40882628359597,NA,106896007000,"Malaysia",17.068,-3.566,0,139.225011583012,7500,6600,205492253496.871,15.3808870359196,NA,84215420000,15.359,5.99980246793567,-2.79533333333333,-3.29829418384743,2.86581796919274,5.90815242034617,26.605654472272,1,NA,11115,0
2008,"AT","S&P",NA,NA,427627368047.362,1.54726417692326,3.21592066034736,1.81881560936452,5.00629728743169,227305021623.213,4.70672428285057,-1.05565576780136,8.81e+11,NA,"Austria",4.837,-1.004,0,41.4289895287958,48700,44170,202823151015.38,3.41308047969009,7.645e+11,NA,3.512,2.95469199568106,-1.49033333333333,-1.51327337184299,1.9743277943805,2.24284322543041,3.9083399942906,1,376.929357508122,11115,1
2008,"BR","S&P","BBB- ","BB+ ",1653508561457.08,5.1692990144351,5.66309851932564,8.33494971189018,2.51819277818452,225922128912.64,-1.70498202006024,-1.20869437355759,2.635e+11,262951108000,"Brazil",-1.705,-1.573,1,190.72341221374,7480,6100,182667556879.462,0.113459018722247,2.315e+11,238444455000,0.113,4.73028488750541,-3.335,-2.78333959032843,4.89601934849827,6.4096561216338,117.157849922476,0,126.732959018421,11115,0
2008,"LV","Moody's","A3 ","A2 ",33669367720.4659,-4.24355266706368,15.4031971580818,14.3832794104739,4.37549776135266,14415861064.8918,-13.3415038776316,-2.64389588683928,42918457823,NA,"Latvia",-13.166,-7.543,0,653.559493670886,12430,10410,12181119112.4951,-22.3339007710743,33134901611.75,NA,-22.411,10.372388126637,-0.313333333333333,-0.185729515146374,7.79474124290209,13.4488331371016,13.0467857142857,1,272.01853381239,11115,1
2008,"NL","S&P","AAA ","AAA ",931327892379.771,2.07793614322082,2.48655032148042,2.32000490795154,6.6138732604312,670059975078.337,4.08402036556745,0.884720522685021,2.7075e+12,NA,"Netherlands",4.01,0.457,0,48.9782625,52100,48730,591170039862.449,6.30449105051123,2.4425e+12,NA,6.312,3.03278222081318,0.124,0.256006176585676,1.48530483006406,1.88468930169478,NA,1,413.16369831061,11115,1
2008,"TR","S&P","BB- ","B+ ",730337495735.69,0.658838444866888,10.4441283764885,11.9944167523701,3.41750473871487,174608489435.267,-5.52785530466735,-1.60100133629598,2.8125e+11,288978071000,"Turkey",-5.526,-2.719,1,319.586760617761,9340,8500,144466001995.548,-5.83801288679421,2.31e+11,258442787000,-5.845,7.33162354230817,-1.15033333333333,NA,9.49727598552308,7.54536375333818,180.169168604651,0,159.899212831486,11115,0
2008,"GR","S&P",NA,NA,354628633541.01,-0.444382522181229,4.15279635919572,4.44340936626814,4.24712781654641,82862304797.0552,-14.4694473028405,-9.49086312867623,5.105e+11,NA,"Greece",-15.022,-9.934,1,78.0612538461538,28330,26110,71748301996.5441,-13.9917535540578,3.9975e+11,NA,-14.598,3.79907667468305,-6.22933333333333,-5.84877637210897,3.21200667973681,2.95725792219183,11.1790534690799,1,557.15604254893,11115,1
2008,"PT","S&P","AA- ","AA ",262017296166.035,0.199273376253956,2.59040779687105,1.73771478139196,4.69227938662961,81553592191.6368,-12.1769919050619,-3.0785098187938,5.365e+11,NA,"Portugal",-12.638,-3.697,0,50.1806511627907,22440,20770,74462464628.4922,-9.79213555531352,4.61e+11,NA,-10.102,1.65585594882864,-4.48433333333333,-3.88323773102812,2.61408415931139,3.16476745565064,7.94296436651584,1,619.103869714787,11115,1
2008,"JP","Moody's","Aaa ","Aa1 ",4849184924937.25,-1.04163603443133,1.37348998841603,-1.26520140006748,5.22075071328671,858847084015.959,2.93071933118408,-2.94655346578765,2.085e+12,NA,"Japan",2.941,-4.11,0,26.4293916666667,37870,37660,773110586529.835,4.86040285215219,1.6175e+12,NA,4.87,1.88713718378999,-3.51733333333333,-2.45443341111065,0.00850157841547624,-1.10110814342157,4.75048801843317,1,209.219745296759,11115,1
2008,"AU","Moody's","Aaa ","Aa2 ",1055031652298.47,3.70229295461645,4.35264324153211,4.53741380377417,4.77188910148113,208376500080.203,-4.94029415027016,1.90627805658754,8.7125e+11,NA,"Australia",-4.868,-1.131,0,77.4026315789474,42380,37330,169723639789.589,-7.51815252573139,7.5475e+11,NA,-6.693,3.53096598189612,1.62433333333333,1.53654413924864,2.84652721233071,4.58378717808607,NA,1,444.693503471693,11115,1
2008,"FR","S&P",NA,NA,2923573946917.03,0.19529476916675,2.81391504348454,2.37911910517319,5.93910897506272,800656580653.599,-1.70602738711625,-2.76548838840594,5.17e+12,NA,"France",-1.69,-3.183,0,22.5912727272727,43510,40250,722422541958.221,-0.999276298648035,4.48e+12,NA,-0.972,2.28264592452272,-2.68366666666667,-2.36486622271713,1.63579568653885,2.22153946296034,3.48548772000718,1,620.135687883766,11115,1
