"iso2c","year","GDPpercap","GDPgrowth","inflation_cpi","inflation_def","development","GNIpercap","export","currentaccount","budget","ext_debt","currency_debt","country","current_account_WEO","fiscal_balance_WEO"
"BT",2008,1258193518.73133,4.768354225598,8.32716049382714,5.65307245464372,NA,1760,585807860.262009,-8.94038745434203,-1.38584685079643,NA,693527000,"Bhutan","-2.23","0.253"
"BT",2007,1196091805.02316,17.9258249448258,5.15611138758463,3.11066042189529,NA,1640,657496644.376459,7.10128340427477,2.46223749864578,NA,801239000,"Bhutan","14.599","0.638"
"BT",2006,897672085.632311,6.84936593196244,5.00045438022542,5.41119494505966,NA,1340,488508183.623924,-4.22227687667285,1.32243772092106,NA,721114000,"Bhutan","-4.354","-1.154"
"BT",2005,818869145.124717,7.12255964997142,5.3115130634511,5.85793398345773,NA,1230,313216149.659864,NA,-0.986881712344777,NA,656602000,"Bhutan","-31.354","-7.221"
"BT",2004,702682018.976169,5.89640819205567,-18.1086301300715,3.79093258566164,NA,1070,219887877.316858,NA,2.01829774698405,NA,601317000,"Bhutan","-18.618","1.829"
"BT",2003,622026107.771576,7.66433404214091,1.56615240766713,3.08507447013189,NA,950,162929519.106913,NA,-9.83685839376391,NA,493625000,"Bhutan","-24.296","-10.497"
"BT",2002,537050133.717342,10.7278406117878,2.48343048790225,4.88121748278665,NA,860,133833371.734211,NA,-3.65328562119822,NA,386050000,"Bhutan","-15.688","-4.955"
"BT",2001,476360697.181606,8.20377386131203,3.41040462427739,5.26630872539545,NA,820,137860567.916932,NA,-9.02951798048648,NA,272714000,"Bhutan","-8.351","-13.242"
"BT",2000,439158233.199822,6.93302423977509,4.01099373013835,2.28620909103769,NA,780,127287372.051624,NA,-2.40527719945676,NA,211575000,"Bhutan","-8.976","-1.481"
"BT",1999,419035810.496981,7.98397202183317,6.7773294203961,7.43530815533981,NA,620,130380863.910822,NA,-2.02009767186099,NA,192034000,"Bhutan","2.178","3.72"
"BT",1998,376955087.251575,5.91403083461985,10.5770205861475,10.5096307048982,NA,580,124772176.442075,NA,2.32045346340365,NA,171041000,"Bhutan","9.586","0.979"
"BT",1997,365964500.137703,5.37383851914481,6.51328580686975,12.4853975361222,NA,610,131398512.806389,NA,0.193405096909123,NA,119620000,"Bhutan","5.2","-2.422"
"BT",1996,316420860.852385,5.56517286212046,8.78965922444188,8.05612701869724,NA,560,112291843.070844,NA,3.02119624724789,NA,113041000,"Bhutan","13.8","2.233"
"BT",1995,303053462.843047,7.07411727794513,9.49562532166743,8.04781975770948,NA,510,114460067.838421,NA,-0.0508749276736591,NA,105770000,"Bhutan","17.308","1.653"
"BT",1994,270801565.189672,4.95150367020483,6.99339207048466,12.8519900136552,NA,490,79964297.0991393,NA,2.72511796317597,NA,104510000,"Bhutan","-13.477","-0.568"
"BT",1993,235239570.350935,1.9863665899687,11.2063686466624,8.18646243323467,NA,450,74261397.1794031,NA,6.74385595614444,NA,96620000,"Bhutan","-17.568","4.505"
"BT",1992,250794359.567901,4.60089143184629,15.9801136363638,9.29675865164828,NA,480,80220293.2098765,NA,-2.23979676428745,NA,89199000,"Bhutan","-29.479","-4.003"
"BT",1991,250045839.929639,-0.407876088864356,12.2807017543858,8.76414689429741,NA,500,80410290.237467,NA,-0.0510020818698081,NA,86340000,"Bhutan","-10.139","-0.849"
"BT",1990,299787275.842376,10.8764346909591,10,5.70884938878369,NA,580,80434037.692747,NA,-5.83128124050345,NA,83544000,"Bhutan","-9.916","-7.918"
"BO",2014,NA,NA,NA,NA,2,NA,NA,NA,NA,8276987937.66667,NA,"Bolivia","2.565","-0.382"
"BO",2013,30601157742.4023,6.77560100947443,5.71558009832052,6.00776785053914,2.5,2550,13518462662.8075,3.83260647153518,NA,7335566537.5,7894918000,"Bolivia","3.283","0.651"
"BO",2012,27035110130.246,5.17643094596949,4.58637469586442,6.91459702197162,3.3,2220,12774727351.6643,7.2869653591534,NA,6801502000,6905253000,"Bolivia","8.284","1.755"
"BO",2011,23948541156.1194,5.17393042157704,9.81268984137699,14.5658915089158,3.1,1960,10565709240.3056,2.24316350544272,NA,6321677500,6447552000,"Bolivia","0.318","0.832"
"BO",2010,19649631308.1648,4.12672274748631,2.50176702702372,8.77750813085285,2.8744893961,1760,8093183262.78735,4.44662628217834,NA,6046965000,6017211000,"Bolivia","3.869","1.666"
"BO",2009,17339992165.2422,3.35699942996455,3.34936982551399,-2.41989419062934,2.9542591414,1610,6194300427.35043,4.69169762158678,NA,6023275750,5994557000,"Bolivia","4.27","0.014"
"BO",2008,16674324634.2373,6.14849781016818,14.0004075810067,10.381182075414,3.21822498643068,1460,7487864968.29366,11.9507032801101,NA,5771937000,5903633000,"Bolivia","11.859","3.569"
"BO",2007,13120183156.7149,4.56438448272661,8.70624723083738,7.37335357567221,3.33333333333333,1210,5483666700.63175,12.1282311991628,1.24212165587278,5262080250,5381487000,"Bolivia","11.396","1.741"
"BO",2006,11451845341.2441,4.79700873859643,4.28554926648961,13.663679851124,NA,1090,4783632142.49309,11.5044543280295,12.1637589541525,6987401250,5805421000,"Bolivia","11.225","4.47"
"BO",2005,9549196255.88892,4.42143309990637,5.39323106890663,5.94079725957029,NA,1000,3394561988.5941,6.51823627057771,-3.69020121123055,NA,6908382000,"Bolivia","5.863","-2.245"
"BO",2004,8773451738.91129,4.17329556102078,4.43738080101723,7.96770868570056,NA,940,2731911668.34677,NA,-5.38892642190151,NA,6220296000,"Bolivia","3.694","-5.543"
"BO",2003,8082396525.99433,2.71133983214789,3.33727499671532,6.32999204666706,NA,900,2069152793.31834,NA,-7.56543064617213,NA,5793310000,"Bolivia","1.042","-7.875"
"BO",2002,7905485216.17852,2.48556581527659,0.928258851611076,2.82075746204183,NA,910,1710308647.14086,NA,-8.71141038378293,NA,5041139000,"Bolivia","-4.42","-8.788"
"BO",2001,8141513292.12402,1.68379903413391,1.58965377879569,1.87009470473087,NA,940,1626035126.80644,NA,NA,NA,4770180000,"Bolivia","-3.36","-6.82"
"BO",2000,8397858184.79382,2.50781098812674,4.60822998872597,5.19540438471893,NA,980,1534687250.34527,NA,NA,NA,5875443000,"Bolivia","-5.324","-3.728"
"BO",1999,8285061618.15839,0.426885363578648,2.15951626835596,2.41156571840125,NA,970,1398592838.42675,NA,NA,NA,5642453000,"Bolivia","-4.843","-3.837"
"BO",1998,8497499333.04659,5.0293546362004,7.67322895675082,7.05112782982312,NA,980,1673895534.22515,NA,NA,NA,5674720000,"Bolivia","-7.151","-5.1"
"BO",1997,7925733785.53783,4.95420877614612,4.70844436028194,5.70504250779649,NA,950,1673170151.45805,NA,NA,NA,5298471000,"Bolivia","-6.986","-3.281"
"BO",1996,7396952081.04662,4.3613403108683,12.4254866180049,11.5802088728899,NA,900,1670370136.8184,NA,NA,NA,5258985000,"Bolivia","-4.511","-1.9"
"BO",1995,6715164550.84431,4.6782769046531,10.1932067630746,11.4272813255458,NA,850,1514365024.14412,NA,NA,NA,5343071000,"Bolivia","-5.005","-1.817"
"BO",1994,5981218996.99601,4.6672662675528,7.87404421467433,7.95220823835035,NA,810,1295730134.2706,NA,NA,NA,4959753000,"Bolivia","-3.989","-3"
"BO",1993,5734703452.22129,4.26929533323748,8.52787695688002,6.55715768505685,NA,790,1094225430.70704,NA,NA,NA,4398758000,"Bolivia","-7.308","-6.1"
"BO",1992,5643864407.82255,1.64650004115683,12.060323601829,13.1992041153703,NA,770,1131355562.84803,NA,NA,NA,4332369000,"Bolivia","-7.197","-4.4"
"BO",1991,5343259388.76337,5.26652207279878,21.4470698171141,17.6894429635243,NA,750,1147697180.08943,NA,NA,NA,4158856000,"Bolivia","-4.781","-4.2"
"BO",1990,4867582620.20708,4.63578790245245,17.118774604824,16.2679376931499,NA,730,1108688320.48918,NA,NA,NA,4369980000,"Bolivia","-4.021","-4.4"
"BA",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bosnia and Herzegovina","-10.985","-4.139"
"BA",2013,17851326454.4159,2.480000041913,-0.0866414618780738,-0.287208649324626,1.8,4780,5706129930.07942,-5.94979836771326,NA,NA,11077506000,"Bosnia and Herzegovina","-5.441","-1.924"
"BA",2012,16906005781.1063,-1.2090231258768,2.04967446346758,1.07500132818305,1.7,4600,5219156484.03626,-9.22414178245924,-1.60222401831569,NA,10577326000,"Bosnia and Herzegovina","-9.264","-2.654"
"BA",2011,18318439121.4727,0.95776333587942,3.67500000000001,2.60875395330298,1.7,4680,5703319354.60942,-9.64735383446753,-1.16396191328087,NA,10164772000,"Bosnia and Herzegovina","-9.752","-2.841"
"BA",2010,16847493058.8474,0.700000125881601,2.18853785233759,1.63946894347499,1.6103776759,4680,4901130899.97968,-6.11943526789932,-2.23193219835981,NA,9934954000,"Bosnia and Herzegovina","-6.153","-3.483"
"BA",2009,17264893103.2034,-2.91000025728754,-0.390194248876128,0.206804956268371,1.5044469333,4730,4264649477.94588,-6.58130758880388,-4.26645410119116,NA,11327640000,"Bosnia and Herzegovina","-6.547","-4.638"
"BA",2008,18711890353.5051,5.42000010207988,7.41685649202741,7.40674908483081,1.53405359604131,4520,4911024565.60815,-14.1205614509443,-1.63946423000518,NA,9814962000,"Bosnia and Herzegovina","-14.117","-4.148"
"BA",2007,15441062281.3156,6.83799984103075,1.5155084413032,5.55040351965197,1.58178773704146,3750,4078376487.05388,-9.39140792634926,0.936601674495111,NA,9249572000,"Bosnia and Herzegovina","-9.115","-0.357"
"BA",2006,12550175101.0198,6.20000042681093,6.12499999999996,7.44254611817219,NA,3270,4505419793.47059,-7.95290953286297,2.81451133971735,NA,7130617000,"Bosnia and Herzegovina","-7.895","2.151"
"BA",2005,10903779487.5056,4.99999992596616,NA,3.45756792339861,NA,2940,3549945952.81999,-16.9152190587994,2.06679456413768,NA,6377547000,"Bosnia and Herzegovina","-17.085","0.761"
"BA",2004,10022840634.9206,6.09999977115795,NA,2.57249784495966,NA,2480,3231697333.33333,NA,1.54718896090922,NA,5573734000,"Bosnia and Herzegovina","-16.142","-0.171"
"BA",2003,8370020196.19158,4.00000006535353,NA,0.912384704868586,NA,1970,2535225100.98096,NA,0.656227133150802,NA,4482979000,"Bosnia and Herzegovina","-19.193","-0.433"
"BA",2002,6651226179.01829,5.30000026724034,NA,4.46158278797112,NA,1700,1619401636.18864,NA,NA,NA,3165153000,"Bosnia and Herzegovina","-17.629","-2.995"
"BA",2001,5748990554.79945,4.39999950666288,NA,2.96196296303508,NA,1550,1632283597.58601,NA,NA,NA,2684312000,"Bosnia and Herzegovina","-12.905","-4.339"
"BA",2000,5505984455.95855,5.50000043583101,NA,28.7901357396865,NA,1450,1579685633.53745,NA,NA,NA,2799822000,"Bosnia and Herzegovina","-7.146","-7.93"
"BA",1999,4685729738.56209,9.59999979508615,NA,8.35565091279808,NA,1400,1295321568.62745,NA,NA,NA,2404661000,"Bosnia and Herzegovina","-8.706","-5.527"
"BA",1998,4116699576.17583,15.5999963635658,NA,-1.58192508714679,NA,1360,1123990604.46297,NA,NA,NA,NA,"Bosnia and Herzegovina","-6.588","-3.181"
"BA",1997,3671816537.75935,34.3895745908777,NA,13.0114817272498,NA,1070,1022000009.33007,NA,NA,NA,NA,"Bosnia and Herzegovina","n/a","n/a"
"BA",1996,2786045391.91109,88.9576648014073,NA,-17.0567627656666,NA,830,658000016.597027,NA,NA,NA,NA,"Bosnia and Herzegovina","n/a","n/a"
"BA",1995,1866572973.11395,20.8000005498984,NA,8.84743047981557,NA,NA,381000003.955243,NA,NA,NA,NA,"Bosnia and Herzegovina","n/a","n/a"
"BA",1994,1255802465.43943,NA,NA,NA,NA,NA,193999999.428973,NA,NA,NA,NA,"Bosnia and Herzegovina","n/a","n/a"
"BA",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bosnia and Herzegovina","n/a","n/a"
"BA",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bosnia and Herzegovina","n/a","n/a"
"BA",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bosnia and Herzegovina","n/a","n/a"
"BA",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bosnia and Herzegovina","n/a","n/a"
"BW",2014,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,"Botswana","5.757","0.917"
"BW",2013,14784707345.2381,5.82703081613072,5.88388848282236,5.94977546885063,3.6,7770,8149344130.95238,11.9671421874297,NA,NA,2430356000,"Botswana","10.376","0.292"
"BW",2012,14537486274.1538,4.3141657322773,7.54028409409938,1.05770219021748,3.7,7710,6320777602.90146,-3.49809100562402,1.37723580483308,NA,2488244000,"Botswana","-3.774","0.799"
"BW",2011,15365212952.7072,6.18281988851098,8.45816587504599,5.9566507512385,3.9,6930,6963930633.66856,-0.577319532785067,-0.407237205730484,NA,2396239000,"Botswana","-0.66","-0.147"
"BW",2010,13746712711.2118,8.59413556376299,6.94887658743104,18.9215439145982,3.8067172256,5840,4926238780.70759,-5.99903111910821,-7.01548658899016,NA,1797095000,"Botswana","-5.967","-7.486"
"BW",2009,10106837292.66,-7.84100186960512,8.02729703109584,3.42886894241585,3.7168858622,5280,3573040951.30272,-11.2722333011869,-12.3168359617062,NA,1707365000,"Botswana","-11.16","-13.489"
"BW",2008,11113042239.547,3.90146670987438,12.7021883920075,8.73478207914226,4.1598149725525,5710,4999079615.45992,-1.08426724836161,-6.44874655988281,NA,440498000,"Botswana","-0.013","-7.46"
"BW",2007,10939028150.7716,8.68234066668524,7.08099847172694,4.53612809274179,4.1304347826087,5620,5963524706.50994,15.1001557655146,5.21618514250982,NA,419982000,"Botswana","14.966","5.514"
"BW",2006,10126990496.0181,7.95953106301019,11.5552187914379,7.8756493188542,NA,5250,5291805578.84458,19.3259325933953,12.5005538693358,NA,388732000,"Botswana","19.254","12.957"
"BW",2005,9931223489.2589,4.55664575221716,8.61022528546438,15.4717063323428,NA,4730,5255956380.98866,16.4519862408406,NA,NA,453535000,"Botswana","16.294","10.174"
"BW",2004,8957491784.92086,2.70582167150822,6.94570363654674,10.0787887412279,NA,3740,4444150959.80358,NA,NA,NA,516798000,"Botswana","3.912","1.302"
"BW",2003,7511538764.70587,4.62589476330899,9.18990265632738,3.25908442518379,NA,3190,3667648360.58849,NA,NA,NA,520126000,"Botswana","9.066","-0.221"
"BW",2002,5438856515.10063,6.06953086765014,8.03279662527486,1.18737070455768,NA,2760,2836767604.43729,NA,NA,NA,494349000,"Botswana","5.246","-3.958"
"BW",2001,5489646902.56223,0.250573866722732,6.55903767014865,8.31282508915156,NA,3060,2671130883.50014,NA,NA,NA,405351000,"Botswana","12.294","-2.944"
"BW",2000,5788311645.24919,1.98769585438754,8.60148514851488,14.1709668913066,NA,2970,3000186698.23277,NA,NA,NA,458434000,"Botswana","9.394","8.563"
"BW",1999,5484263050.39562,9.66724074151198,7.74929619202847,14.2352084541519,NA,2940,3027163389.63457,NA,NA,NA,510210000,"Botswana","10.256","n/a"
"BW",1998,4790481509.17679,0.721993155129823,6.66139865665754,9.66339336228177,NA,2990,2361188675.49481,NA,NA,NA,532171000,"Botswana","3.668","n/a"
"BW",1997,5020265168.28901,8.02654902640244,8.71993127147748,5.28153774597371,NA,3090,3056374511.63182,NA,NA,NA,574728000,"Botswana","13.584","n/a"
"BW",1996,4847757703.86629,5.82980007842275,10.0828580652108,16.1121953779045,NA,2950,2609472564.29874,NA,9.76177326573544,NA,626529000,"Botswana","9.855","n/a"
"BW",1995,4730599690.73974,7.03041026074564,10.512546081579,7.15529484011526,NA,3030,2404871209.69817,NA,4.99382348904241,NA,717156000,"Botswana","5.954","n/a"
"BW",1994,4259258810.89328,3.62791594590834,10.5429209938218,9.46380485453851,NA,2740,2036879729.55833,NA,3.56199604708516,NA,700390000,"Botswana","5.071","n/a"
"BW",1993,4160129177.1556,1.91610735096207,14.3308033365888,13.064700223701,NA,3090,1959245999.40159,NA,13.9380703180369,NA,663983000,"Botswana","9.3","n/a"
"BW",1992,4146464586.61674,2.91707033520649,16.1676123963339,6.6392807005155,NA,3040,1997748521.72677,NA,15.8255124086924,NA,606350000,"Botswana","4.451","n/a"
"BW",1991,3942877353.59054,7.45870876732701,11.7650160839534,5.17771037943682,NA,2860,2090888704.57914,NA,16.908070131418,NA,612559000,"Botswana","7.115","n/a"
"BW",1990,3790636664.02546,6.7728220091704,11.3963461199557,6.30001822454854,NA,2530,2086950445.65452,NA,19.0847022623664,NA,552922000,"Botswana","-0.46","n/a"
"BR",2014,NA,NA,NA,NA,2.7,NA,NA,NA,NA,523666666666.667,NA,"Brazil","-3.548","-3.862"
"BR",2013,2245673032353.76,2.49201180265695,6.20189961255389,7.62559212320177,2.7,11690,281917585983.128,-3.6097395214759,NA,4.7475e+11,482469814000,"Brazil","-3.61","-3.252"
"BR",2012,2248780912395.68,1.03180364838337,5.40196474982338,4.92935770432557,2.6,11640,283058727151.708,-2.41225781991408,-1.97407848731995,4.2525e+11,440506678000,"Brazil","-2.413","-2.762"
"BR",2011,2476694763271.16,2.73250924324444,6.63619865693002,6.96888475196906,2.7,10700,294458393113.343,-2.11895821169684,-2.5822277581756,3.945e+11,404046105000,"Brazil","-2.12","-2.606"
"BR",2010,2143067871759.89,7.53361545286975,5.03831694621171,8.22853505779051,2.9384436332,9520,232985447930.878,-2.20586115213324,-1.66867518659842,3.22e+11,352363500000,"Brazil","-2.206","-2.802"
"BR",2009,1620188056416.93,-0.32824803986604,4.88640844429615,7.18514646819382,2.6486275202,8140,177880364109.233,-1.50017229195926,-3.46995751433925,2.7275e+11,281648395000,"Brazil","-1.498","-3.28"
"BR",2008,1653508561457.08,5.1692990144351,5.66309851932564,8.33494971189018,2.51819277818452,7480,225922128912.64,-1.70498202006024,-1.20869437355759,2.635e+11,262951108000,"Brazil","-1.705","-1.573"
"BR",2007,1366823994658.72,6.09545497675312,3.63702793370322,5.86453013404761,2.63247411629852,6100,182667556879.462,0.113459018722247,-1.87075513854162,2.315e+11,238444455000,"Brazil","0.113","-2.798"
"BR",2006,1088916819852.94,3.95541526928329,4.18368053152464,6.1514401780052,NA,4800,156460477941.176,1.25091981330949,-2.88516896538279,1.87e+11,194303020000,"Brazil","1.252","-3.63"
"BR",2005,882185702547.247,3.15635238812408,6.86734958026696,7.2129980528486,NA,3960,133460147904.684,1.58522808039399,-3.59409466706088,2.065e+11,188364548000,"Brazil","1.585","-3.577"
"BR",2004,663760341880.342,5.71391691586116,6.59912484724241,8.03621729556485,NA,3310,109023247863.248,NA,-1.8550850806158,2.2525e+11,220693598000,"Brazil","1.76","-2.9"
"BR",2003,552469288267.793,1.14674906432275,14.715325826437,13.7264756228104,NA,2950,82797855053.6237,NA,-4.33835100004556,2.375e+11,235907976000,"Brazil","0.756","-5.232"
"BR",2002,504221228974.035,2.65597426675919,8.45022069641983,10.5558053299861,NA,3050,71078167115.903,NA,-1.16680705780385,NA,231944172000,"Brazil","-1.509","-4.449"
"BR",2001,553582178386.192,1.3148961209429,6.83783075713916,8.96617968222513,NA,3290,67434316809.7951,NA,-2.07955823675783,NA,229959721000,"Brazil","-4.189","-2.604"
"BR",2000,644701831101.394,4.30574571549967,7.04470245106279,6.17783977152561,NA,3860,64329598250.8882,NA,-1.8341213841722,NA,242511682000,"Brazil","-3.757","-3.375"
"BR",1999,586862640399.442,0.255597103233086,4.85796624125156,8.4764492639447,NA,4130,55230163335.3226,NA,-2.52533074745732,NA,245114989000,"Brazil","-4.316","-5.285"
"BR",1998,843827363149.355,0.035512204361126,3.19859189123576,4.23590353372867,NA,4870,58500651002.9582,NA,-3.67042039453668,NA,242025906000,"Brazil","-3.959","-7.391"
"BR",1997,871200342859.687,3.37493881546732,6.92531694489082,7.64500285513216,NA,5050,59421591254.8516,NA,-0.00708089361942273,NA,198999819000,"Brazil","-3.494","-5.681"
"BR",1996,839682618644.911,2.14999999999965,15.7574360967243,17.0852691693493,NA,4460,55139787085.8621,NA,NA,NA,181813098000,"Brazil","-2.798","-5.415"
"BR",1995,768951297894.977,4.41683199331735,66.0078763077921,93.5220043412646,NA,3730,55801305637.439,NA,NA,NA,160987778000,"Brazil","-2.388","n/a"
"BR",1994,546233380259.659,5.33435987681479,2075.88718211713,2251.70402771046,NA,3040,51964648834.6629,NA,-2.72067856600813,NA,152897847000,"Brazil","-0.308","n/a"
"BR",1993,438299504406.263,4.66515094828333,1927.98349793957,2001.34819196195,NA,2740,46035781453.2068,NA,-6.93010953834335,NA,144594938000,"Brazil","-0.135","n/a"
"BR",1992,390566551483.761,-0.466914924090474,951.648459931689,968.184232897556,NA,2780,42447748461.3978,NA,-2.11260221008716,NA,129531169000,"Brazil","1.573","n/a"
"BR",1991,407337832905.405,1.51206746147132,432.784601550031,414.235595762797,NA,2870,35344594594.5946,NA,1.50796357387202,NA,121330757000,"Brazil","-0.345","n/a"
"BR",1990,461951782000,-4.30000000000005,2947.73292977144,2735.48846059094,NA,2700,3.788e+10,NA,-3.38547730208384,NA,120303909000,"Brazil","-0.814","n/a"
"BN",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brunei Darussalam","31.604","20.434"
"BN",2013,16111135788.9616,-1.75196054652761,0.383263086415027,-3.15291211468384,4.7,NA,12269678085.8265,NA,NA,NA,NA,"Brunei Darussalam","31.494","16.754"
"BN",2012,16953952625.403,0.948354661791598,0.464102858229111,-0.0485896312616632,4.5,NA,13794618273.6857,33.5261372411963,NA,NA,NA,"Brunei Darussalam","33.468","16.85"
"BN",2011,16691360399.1059,3.42981847698816,2.01593438501899,20.3511138131174,4.4,NA,13296785812.7794,NA,NA,NA,NA,"Brunei Darussalam","36.391","28.084"
"BN",2010,12369708858.9029,2.59896591145292,0.356869132017607,5.30874019150794,4.4811730645,NA,10073739366.3831,NA,NA,NA,NA,"Brunei Darussalam","45.453","8.412"
"BN",2009,10732366286.2643,-1.76453572461672,1.03571774271613,-22.0914163309878,4.8285691244,31590,7811357074.10972,37.0597078865117,NA,NA,NA,"Brunei Darussalam","40.253","3.831"
"BN",2008,14393099068.5859,-1.93971450739593,2.08498023715416,12.6927298084453,4.967848,33390,11269686706.1812,48.2099198437722,NA,NA,NA,"Brunei Darussalam","48.94","40.003"
"BN",2007,12247694247.2298,0.154581460251663,0.967774119525089,1.12044804869116,NA,30400,8310397452.06025,39.4227440245914,NA,NA,NA,"Brunei Darussalam","47.818","3.435"
"BN",2006,11470703002.0769,4.39772043244614,0.159888078345134,10.0477208878691,NA,27250,8227327081.6288,45.589258400755,NA,NA,NA,"Brunei Darussalam","50.147","22.116"
"BN",2005,9531402829.84859,0.387506909978711,1.24443711883966,18.7663195393139,NA,22920,6688037370.82432,42.3088890585066,NA,NA,NA,"Brunei Darussalam","47.289","18.007"
"BN",2004,7872333197.25476,0.504317943420517,0.814223994682607,15.8861650571645,NA,19910,5416090243.75814,NA,NA,NA,NA,"Brunei Darussalam","42.239","9.491"
"BN",2003,6557333067.38606,2.90395503475781,0.299999999999969,6.10461134259394,NA,17790,4543527023.30387,NA,NA,NA,NA,"Brunei Darussalam","44.279","8.932"
"BN",2002,5843329101.97699,3.87209723835255,-2.31497242459322,0.374209170425104,NA,17150,3922149441.52798,NA,NA,NA,NA,"Brunei Darussalam","40.17","-5.112"
"BN",2001,5601090584.36122,2.74404140408586,0.595890410959001,-5.59189904678146,NA,16120,3894175380.92315,NA,NA,NA,NA,"Brunei Darussalam","46.461","2.865"
"BN",2000,6001153317.86543,2.849421869975,1.55815247634945,29.0157094083315,NA,14740,4042036728.53828,NA,NA,NA,NA,"Brunei Darussalam","49.961","7.601"
"BN",1999,4.6e+09,3.05215606741368,-0.415627597672454,11.5939776405749,NA,14110,2567551622.41888,NA,NA,NA,NA,"Brunei Darussalam","35.317","-22.937"
"BN",1998,4051147227.53346,-0.558508392532829,-0.4413793103449,-11.6485739733493,NA,14510,2044694072.65774,NA,NA,NA,NA,"Brunei Darussalam","20.367","-31.716"
"BN",1997,5197332974.13793,-1.47117173088664,1.71156004489335,8.58485355979461,NA,16330,2972117456.89655,NA,NA,NA,NA,"Brunei Darussalam","26.922","-15.983"
"BN",1996,5115602836.87943,2.87831829528776,1.99613650998076,4.48875525846293,NA,16330,3065957446.80851,NA,NA,NA,NA,"Brunei Darussalam","29.36","-12.257"
"BN",1995,4734020036.68689,4.47870709598033,5.96664139499615,2.87299777231003,NA,15800,2827007196.27487,NA,NA,NA,NA,"Brunei Darussalam","33.696","-29.905"
"BN",1994,4087337959.93191,3.14539670234362,2.46251844946788,-8.76362591390112,NA,15200,2087861725.80856,NA,NA,NA,NA,"Brunei Darussalam","39.003","-33.112"
"BN",1993,4105706151.75145,0.304573970540218,4.25170068027212,-2.95149058797475,NA,15140,2248421834.38544,NA,NA,NA,NA,"Brunei Darussalam","31.981","-17.382"
"BN",1992,4183548189.07305,4.75858007928713,1.27952755905515,1.72687610029887,NA,15270,2421117249.84653,NA,NA,NA,NA,"Brunei Darussalam","44.673","-10.936"
"BN",1991,3701667052.55846,3.14594125165645,1.59999999999999,-2.83728071933059,NA,13680,2468163926.83492,NA,NA,NA,NA,"Brunei Darussalam","69.296","-1.506"
"BN",1990,3520551724.13793,1.08942041626226,2.13866293163795,8.40996352177137,NA,12550,2.176e+09,NA,NA,NA,NA,"Brunei Darussalam","71.904","-2.274"
"BG",2014,NA,NA,NA,NA,4.2,NA,NA,NA,NA,50919098035,NA,"Bulgaria","-0.23","-2.654"
"BG",2013,54479873099.8914,1.06586374688172,0.890093540913099,-0.76144833024145,3.9,7360,37260362377.8502,1.76803676824629,NA,50653947823.25,52994680000,"Bulgaria","1.881","-1.856"
"BG",2012,52588115104.1324,0.492189958319528,2.95456829830974,1.55389649878914,3.7,7070,33972991919.0592,-0.948412089713418,-0.775519877288059,49343054847.75,50655770000,"Bulgaria","-0.918","-0.459"
"BG",2011,55765057234.2695,1.98200175317893,4.21990346601902,6.96145424549553,3.8,6870,35488179879.1326,0.237899557679416,-1.93801879662394,50954236158,47174930000,"Bulgaria","0.102","-1.975"
"BG",2010,48669060511.7098,0.655325112354802,2.43899060504118,1.23789772601417,3.7872191459,6630,26836187220.7933,-1.63621625983186,-3.40253425172874,49829266529.75,50318058000,"Bulgaria","-1.479","-4.003"
"BG",2009,50161405416.9332,-5.01193614780895,2.75317248671887,4.20232903185436,3.6202260766,6420,21963726451.9798,-8.48526564920202,-0.091628575014878,53000446903.75,55374943000,"Bulgaria","-8.926","-0.916"
"BG",2008,53316401914.5913,5.75470199025656,12.3487720851456,8.10130487736558,3.66757972605383,5940,28590550444.9929,-22.2733238901293,2.99450993816595,51130376037.5,52632220000,"Bulgaria","-23.039","2.872"
"BG",2007,43634648380.0994,6.90738097449461,8.40248675339568,11.1671138009823,3.58175102084677,4720,23261186760.8985,-26.2108365223269,3.21428546228571,34793611343,43822452000,"Bulgaria","-25.202","3.256"
"BG",2006,33649638299.2368,6.47039846646828,7.2616133126046,6.84951151882632,NA,4150,16150904251.9079,-17.4243525082199,3.17594202281496,23673993099,28007277000,"Bulgaria","-17.555","3.335"
"BG",2005,29300588272.6637,5.955290762375,5.0388435342953,6.6220402283146,NA,3700,12703276793.0881,-11.4229748865575,3.19518063114966,17505032576.5,18507345000,"Bulgaria","-11.635","2.261"
"BG",2004,25919754936.1945,6.55971476859347,6.34613314327915,4.78812309733753,NA,3020,10713394070.2178,NA,1.53191065562154,NA,16620264000,"Bulgaria","-6.417","1.648"
"BG",2003,21101364344.6644,5.35717233540407,2.157107037339,2.23350498162233,NA,2350,7277457147.80401,NA,0.184236050138375,NA,14259736000,"Bulgaria","-5.313","0.003"
"BG",2002,16343311506.9812,4.48022362197042,5.81013051283932,3.96709619751886,NA,1950,5519115069.81223,NA,-0.520544109837727,NA,12313482000,"Bulgaria","-2.372","-0.631"
