"agency","iso2c","year","country","ratings.x","ratings_prior","lag_cds","lag_GNIpercap","ma_GDPgrowth","ma_inflation_cpi","ma_inflation_def","lag_currentaccount","lag_current_account_WEO","ma_budget","ma_fiscal_balance_WEO","external_debt","ext_debt_2","lag_export","dflt","port","dvlp_port","dvlp_wb","ratings.y","ratings"
"Moody's","LT",2012,"Lithuania","Baa1 ","A3 ",348.536658219712,13050,-1.12101792264012,3.30119490029619,1.48108956733471,-1.43702906112842,-3.695,-7.1312077038734,-7.37833333333333,98.3387049925852,NA,33231228084.3174,0,5.2,1,1,"Baa1","Baa1"
"Moody's","LV",2006,"Latvia","A2 ","Baa2 ",NA,6950,8.23679281651862,5.29573762811506,6.91587310681161,-12.4193979435043,-12.565,-1.03386848324392,-1.27066666666667,182.87883060936,NA,7675880131.10992,0,NA,0,0,"A2","A2"
"Moody's","LV",2007,"Latvia","A2 ","Baa2 ",8.5,8340,9.67697012032851,6.48815582748121,9.01987960305967,-22.681662785753,-22.566,-0.769429987956485,-0.875666666666667,225.464438926985,NA,8947715917.202,0,4.45746302106679,1,0,"A2","A2"
"Moody's","LV",2008,"Latvia","A3 ","A2 ",13.0467857142857,10410,10.372388126637,7.79474124290209,13.4488331371016,-22.3339007710743,-22.411,-0.185729515146374,-0.313333333333333,272.01853381239,NA,12181119112.4951,0,4.37549776135266,1,1,"A3","A3"
"Moody's","LV",2009,"Latvia","Baa1 ","A3 ",226.551021699819,12430,7.14205061076816,10.681416190386,14.8520828019095,-13.3415038776316,-13.166,-0.768249383877474,-2.465,297.716921866867,NA,14415861064.8918,0,4.4035424364,1,1,"Baa1","Baa1"
"Moody's","LV",2010,"Latvia","Baa1 ","A3 ",465.610422621478,13030,0.00307410036048505,9.67934806911399,11.0605382644294,8.82562724555418,8.629,-2.76087814183401,-4.916,359.336097001302,NA,11356222310.1266,0,4.6887176314,1,1,"Baa1","Baa1"
"Moody's","LV",2011,"Latvia","Baa1 ","A3 ",582.544893643996,12680,-3.14110968488215,5.94555820453739,3.52348276003772,3.0137843825365,2.877,-5.31268684646705,-7.56866666666667,300.044339048055,NA,12919973607.3145,0,4.7,1,1,"Baa1","Baa1"
"Moody's","LV",2012,"Latvia","Baa1 ","A3 ",453.399723958829,13330,-4.3105125240668,2.27821061889479,0.877204179283917,-2.20573222091459,-2.137,-5.38059149780158,-6.108,241.460369164058,NA,16758174889.7712,0,4.8,1,1,"Baa1","Baa1"
"Moody's","MX",2006,"Mexico","Baa1 ","Baa2 ",NA,7650,2.22071908021141,4.4081605104639,6.56183370683518,-1.03375982284858,-1.034,NA,-1.59666666666667,74.401991280079,175917833000,230168570832.125,1,NA,0,0,"Baa1","Baa1"
"Moody's","MX",2007,"Mexico","Baa1 ","Baa2 ",61.1114247104247,8240,3.43808615493393,4.10193561099935,6.67329335834098,-0.80635729192197,-0.806,NA,-1.15133333333333,64.9421129880711,173454286000,266391085907.195,1,3.2607419237177,0,0,"Baa1","Baa1"
"Moody's","MX",2008,"Mexico","Baa1 ","Baa2 ",54.6280399414192,8830,3.86947479977147,3.86145786348408,5.53872511695143,-1.40484619927798,-1.405,NA,-1.11966666666667,63.3974402892064,199217871000,289443862658.981,1,3.31386983690344,0,0,"Baa1","Baa1"
"Moody's","MX",2009,"Mexico","Baa1 ","Baa2 ",92.4750330875612,9360,3.14561877409905,4.24043151567033,5.73612711204635,-1.83738940306759,-1.817,NA,-1.03233333333333,66.8576978516697,206190220000,306621386298.422,1,3.6729288784,1,0,"Baa1","Baa1"
"Moody's","MX",2010,"Mexico","Baa1 ","Baa2 ",152.847886389215,8530,1.21239037543749,4.7963961492664,4.81506384220743,-0.925579372656809,-0.911,NA,-2.40033333333333,73.286984124723,201911441000,244245280574.474,1,3.7212821581,1,0,"Baa1","Baa1"
"Moody's","MX",2011,"Mexico","Baa1 ","Baa2 ",178.223323170824,8730,1.23959369142265,4.8596888852861,4.6744490370067,-0.386735932189967,-0.37,NA,-3.43866666666667,69.3165306762383,262022476000,314138630245.447,1,4,1,0,"Baa1","Baa1"
"Moody's","MX",2012,"Mexico","Baa1 ","Baa2 ",166.317848762157,9000,1.46369093008746,4.28715486014519,4.4366540151618,-1.09019168143918,-1.072,NA,-4.22866666666667,74.050236417022,302172978000,365630162846.803,1,4.3,1,0,"Baa1","Baa1"
"Moody's","MY",2006,"Malaysia","A3 ","Baa1 *+",NA,5240,5.82376611793122,1.82407449831772,6.05693198637711,13.9200916746926,14.417,-4.24572840365312,-3.87566666666667,NA,64911362000,162047460093.953,0,NA,0,0,"A3","A3"
"Moody's","MY",2007,"Malaysia","A3 ","Baa1 *+",27.5786461538462,5810,5.87223080632478,2.69621430975702,6.28414875943479,16.1037554758302,16.091,-3.61478994215526,-3.115,NA,70050746000,182517327058.09,0,5.72017141799334,1,0,"A3","A3"
"Moody's","MY",2008,"Malaysia","A3 ","Baa1 *+",26.605654472272,6600,5.99980246793567,2.86581796919274,5.90815242034617,15.3808870359196,15.359,-3.29829418384743,-2.79533333333333,NA,84215420000,205492253496.871,0,5.70703004942529,1,0,"A3","A3"
"Moody's","MY",2009,"Malaysia","A3 ","Baa1 *+",64.145440175852,7500,5.51188550764313,3.69245701034911,6.41715115406733,16.8468844835252,17.068,-3.51429567371919,-2.99466666666667,NA,106896007000,229832002799.585,0,5.5227711188,1,0,"A3","A3"
"Moody's","MY",2010,"Malaysia","A3 ","Baa1 *+",106.150551738874,7590,3.80042945212507,2.68381459814227,3.09285792331171,15.7234822556771,15.533,-4.57224676731296,-4.331,NA,119611354000,184891727665.993,0,5.5768323303,1,0,"A3","A3"
"Moody's","MY",2011,"Malaysia","A3 ","Baa1 *+",128.142468739676,8150,4.2607103089473,2.57804259711755,2.83826822516992,10.9068668110856,10.934,-5.23131392203239,-4.98766666666667,NA,135799555000,230988489195.819,0,5.7,1,0,"A3","A3"
"Moody's","MY",2012,"Malaysia","A3 ","Baa1 *+",117.669198479743,8840,3.98282654961828,1.8311151934483,1.22938556009409,11.5723405365918,11.569,-5.34653660035603,-5.041,NA,146898454000,264981208386.592,0,5.5,1,0,"A3","A3"
"Moody's","NL",2008,"Netherlands","Aaa ","",NA,48730,3.03278222081318,1.48530483006406,1.88468930169478,6.30449105051123,6.312,0.256006176585676,0.124,413.16369831061,NA,591170039862.449,0,6.6138732604312,1,1,"Aaa","Aaa"
"Moody's","NL",2009,"Netherlands","Aaa ","",48.9782625,52100,3.08793316939306,1.75612783305057,2.11834256750272,4.08402036556745,4.01,0.586363778531456,0.365666666666667,404.068307420312,NA,670059975078.337,0,6.5996762654,1,1,"Aaa","Aaa"
"Moody's","NL",2010,"Netherlands","Aaa ","",53.8405017679283,53130,1.70030012319671,1.76354501840988,1.55129041452203,4.84537284197473,4.804,-1.11913103129291,-1.52333333333333,446.35270678904,NA,548333181982.195,0,6.5683688436,1,1,"Aaa","Aaa"
"Moody's","NL",2011,"Netherlands","Aaa ","",51.2229207188488,53320,1.01260647485051,1.65066916838965,1.31361886440436,6.90589828691015,6.859,-2.53832340825884,-3.13333333333333,400.870150545442,NA,601815824081.051,0,6.6,1,1,"Aaa","Aaa"
"Moody's","NL",2012,"Netherlands","Aaa ","",58.0129383470539,53130,0.378497714133732,1.60213368575218,0.587582671421348,8.43617193623902,8.458,-4.00966911980157,-4.61333333333333,376.783299316543,NA,691378838904.293,0,6.8,1,1,"Aaa","Aaa"
"Moody's","NO",2009,"Norway","Aaa ","Aa1 ",NA,85580,1.90209076499593,2.27576940705171,7.58945937104416,16.0646391332943,16.065,18.7435725578413,18.136,306.713780918728,NA,2.1225e+11,0,5.7904247707,1,1,"Aaa","Aaa"
"Moody's","NO",2010,"Norway","Aaa ","Aa1 ",33.56872,86130,0.846123592148046,2.22066836663692,2.8507677604092,11.922686746484,11.923,16.4898677740533,15.54,405.270415954656,NA,151688841770.474,0,5.6710871494,1,1,"Aaa","Aaa"
"Moody's","NO",2011,"Norway","Aaa ","Aa1 ",28.9005190038314,86830,0.390956133188037,2.77742189665776,3.93783051855956,11.9393372190568,11.939,14.5989168148068,13.4736666666667,369.556167062633,NA,170407114297.532,0,5.5,1,1,"Aaa","Aaa"
"Moody's","NO",2012,"Norway","Aaa ","Aa1 ",29.8930907942209,89000,0.0629998035640569,1.95569193309496,2.52828720816048,13.5396540857489,13.54,12.6714697876821,11.6746666666667,341.172907274804,NA,205834046322.547,0,5.4,1,1,"Aaa","Aaa"
"Moody's","NZ",2009,"New Zealand","Aaa ","Aa2 ",NA,28000,1.69424911950722,3.23349735169134,3.52733404568086,-7.86738491056483,-7.799,3.64779446605532,3.08333333333333,NA,NA,42707185099.1701,0,5.4743795,1,1,"Aaa","Aaa"
"Moody's","NZ",2010,"New Zealand","Aaa ","Aa2 ",63.3277891566265,29410,1.43828152227284,2.81691447172188,2.58175697276794,-2.53057817302675,-2.271,2.44387750046579,1.124,NA,NA,34879144933.0569,0,5.4174761389,1,1,"Aaa","Aaa"
"Moody's","NZ",2011,"New Zealand","Aaa ","Aa2 ",61.2900037737156,28980,1.13376703975896,2.79220863917606,2.33463971051839,-2.39300407076363,-2.256,0.734728349370293,-1.72133333333333,NA,NA,44360074435.4729,0,5.5,1,1,"Aaa","Aaa"
"Moody's","NZ",2012,"New Zealand","Aaa ","Aa2 ",67.1993820029899,31270,0.83017389814192,2.95020831011077,2.01705695693648,-2.93275866909465,-2.889,-2.96964342944495,-3.839,361.911629249384,NA,51393761616.8262,0,5.5,1,1,"Aaa","Aaa"
"Moody's","PA",2006,"Panama","Ba1 ","Ba1 ",NA,4460,5.28700249126291,1.25199664699484,1.61481014949962,-6.60730567033308,-4.991,NA,-4.073,NA,8108450000,11674200000,1,NA,0,0,"Ba1","Ba1"
"Moody's","PA",2007,"Panama","Ba1 ","Ba1 ",120.483441860465,5500,6.86172097319864,1.82006792834606,1.93986845286417,-2.61644395168349,-3.173,NA,-2.33433333333333,NA,8935314000,13146600000,1,5.65009511141198,1,0,"Ba1","Ba1"
"Moody's","PA",2008,"Panama","Ba1 ","Ba1 ",106.871879934064,6210,8.83844539626467,3.14873956961241,4.59717043029429,-6.66133255057547,-8.038,NA,0.445,NA,8785193000,16071900000,1,5.71355098502674,1,0,"Ba1","Ba1"
"Moody's","PA",2009,"Panama","Ba1 ","Ba1 ",142.899425084248,7060,9.24465141822963,5.00773223033233,6.66051420363952,-10.4424529818357,-10.924,NA,1.45866666666667,NA,9280428000,19595500000,1,5.5410240306,1,0,"Ba1","Ba1"
"Moody's","PA",2010,"Panama","Baa3 ","Ba1 *+",185.78791636703,7570,8.44037287147171,5.11212307369953,6.02563249293477,-0.62834858881933,-0.674,NA,0.958333333333333,NA,11242927000,19581700000,1,5.9974630667,1,0,"Baa3","Baa3"
"Moody's","PA",2011,"Panama","Baa3 ","Ba1 *+",195.364934246979,8050,7.77140103328229,4.88634164809936,4.37973560364355,-10.6763702492877,-11.371,NA,-0.810666666666667,NA,11381593000,2.0337e+10,1,6.4,1,0,"Baa3","Baa3"
"Moody's","PA",2012,"Panama","Baa2 ","Baa3 ",165.13483552903,8110,7.43578448418614,3.92538140126574,3.14670689008087,-15.2931275454231,-15.943,NA,-1.63966666666667,NA,12583201000,26379900000,1,6.4,1,0,"Baa2","Baa2"
"Moody's","PE",2006,"Peru",NA,NA,NA,2530,5.21551638737965,2.51271755772617,3.56300902466586,1.53088556483317,1.558,-1.28929019826434,-1.035,149.211367785056,29508454000,19917179611.6505,1,NA,0,0,"Ba3","Ba3"
"Moody's","PE",2007,"Peru",NA,NA,156.199968992248,2780,5.73427944763984,2.42701105067865,5.33899188618491,3.264722983894,3.325,-0.0690850210936417,0.184666666666667,107.613144486,29294246000,26371170336.3914,1,2.35632689417135,0,0,"Ba2","Ba2"
"Moody's","PE",2008,"Peru",NA,NA,125.401969170453,3170,6.8226772946085,1.79951546597244,4.26225274542372,1.42929659526276,1.488,0.945854081103548,1.64633333333333,99.9185093723495,32239017000,31160965866.4165,1,2.34221476771398,0,0,"Ba1","Ba1"
"Moody's","PE",2009,"Peru",NA,NA,148.400202523892,3770,7.8688947708428,3.18937348045314,4.20982540546201,-4.37407653074029,-4.347,1.94229839743501,2.68566666666667,103.951394806916,34719590000,34517763791.3357,1,2.6611611133,0,0,"Baa3","Baa3"
"Moody's","PE",2010,"Peru",NA,NA,172.749993191866,3930,6.55990984134554,3.50069798827942,1.966562380916,-0.596425773980479,-0.507,0.92226390686456,1.48533333333333,116.137262311869,37389856000,30525565039.8406,1,3.3002916143,0,0,"Baa3","Baa3"
"Moody's","PE",2011,"Peru",NA,NA,182.470362285097,4390,6.79039235053365,3.41680937178787,3.17178029280166,-2.54645904239295,-2.385,0.49188898396962,0.341333333333333,97.7436075653227,42153894000,39447302687.2698,1,3.5,0,0,"Baa3","Baa3"
"Moody's","PE",2012,"Peru",NA,NA,167.041550746635,4890,6.27383586278054,2.61174571937469,4.24565882320452,-1.862377828608,-1.862,0.224919632015713,0.128,87.2725084235373,45012108000,50581259820.9845,1,3.5,0,0,"Ba2","Ba2"
"Moody's","PH",2006,"Philippines",NA,NA,NA,1530,5.02289043977173,4.54507379845612,4.84874255449631,1.93118336391385,1.927,-3.72887168775413,-2.74433333333333,NA,58692717000,47551532009.403,1,NA,0,0,"B1","B1"
"Moody's","PH",2007,"Philippines",NA,NA,189.832823076923,1660,5.42215416470069,5.61043227879094,5.43130740128356,5.69741977951207,5.698,-2.64402559070723,-1.55333333333333,NA,57492605000,56923378307.8011,1,2.82340642529322,0,0,"B1","B1"
"Moody's","PH",2008,"Philippines",NA,NA,164.740511155319,1900,5.83373035801348,4.96736200003162,4.62245834725245,5.40435786701109,5.406,-1.83522366683792,-0.679666666666667,NA,59115339000,64614293674.3202,1,3.15812639960586,0,0,"B1","B1"
"Moody's","PH",2009,"Philippines",NA,NA,205.899420564293,2230,5.19751053810792,5.54855970115593,5.19613799902575,0.0829601756524432,0.085,-1.28977602346363,-0.109666666666667,NA,58206460000,64080237463.6309,1,3.0038680449,0,0,"Ba3","Ba3"
"Moody's","PH",2010,"Philippines",NA,NA,230.219741352189,2480,4.29017727477926,5.12649251886785,4.47087672853074,5.01870691938903,5.012,-2.12747795726918,-0.988666666666667,NA,55711390000,54257861770.1342,1,2.7599268876,0,0,"Ba3","Ba3"
"Moody's","PH",2011,"Philippines",NA,NA,237.19678860634,2740,4.88750499363016,5.42310463485982,4.84823173685611,3.59696419808518,3.598,-2.80954949681872,-1.67733333333333,86.245565124824,60774898000,69463700090.8889,1,3,0,0,"Ba2","Ba2"
"Moody's","PH",2012,"Philippines",NA,NA,194.72993887762,2620,4.1482766521982,4.21872325772873,3.67245174591652,2.51746916011075,2.518,-2.99679248507127,-1.81633333333333,85.3972927333029,61022581000,71794856736.8228,1,3.3,0,0,"Ba1","Ba1"
"Moody's","PK",2006,"Pakistan","B1 ","B2 *+",NA,710,5.77665663466919,6.47402892144211,6.40470380962621,-3.29327009921256,-1.293,-2.67927382714783,-1.52633333333333,NA,34017893000,17180327371.7266,1,NA,0,0,"B1","B1"
"Moody's","PK",2007,"Pakistan","B1 ","B2 *+",205.821428571429,800,6.51493465058379,8.14301215477315,11.2759717289611,-4.91674218700707,-3.635,-3.02622945888463,-2.61666666666667,NA,37174398000,19400851368.1031,1,3.73379652605459,1,0,"B1","B1"
"Moody's","PL",2006,"Poland","A2 ","Baa1 ",NA,7400,3.42218643554518,2.15717219030871,2.53535109731099,-2.37901250356628,-2.383,-4.98148649577765,-5.21633333333333,121.573765106387,NA,106314055410.635,1,NA,0,0,"A2","A2"
"Moody's","PL",2007,"Poland","A2 ","Baa1 ",20.5374705882353,8470,4.60946733091646,2.2661806446623,2.89487995260952,-3.83178230750961,-3.849,-4.30190628180791,-4.362,117.226090771023,NA,131156809024.98,1,3.19970922253224,0,0,"A2","A2"
"Moody's","PL",2008,"Poland","A2 ","Baa1 ",17.5357589161649,9960,5.51927145593355,1.87001813473635,2.78241260710834,-6.17765851599253,-6.228,-3.09408749209558,-3.19433333333333,121.89560612473,NA,166535945350.056,1,2.62143595833333,0,1,"A2","A2"
"Moody's","PL",2009,"Poland","A2 ","Baa1 ",44.0513515991034,12060,5.2154547004235,2.61746062718629,3.11406510830885,-6.59335738365111,-6.603,-2.98255355156609,-3.06466666666667,132.162942410752,NA,203158309812.386,1,2.8165188602,0,1,"A2","A2"
"Moody's","PL",2010,"Poland","A2 ","Baa1 ",102.183684479948,12390,4.9872177834847,3.52113860445423,3.79279499497511,-3.93033854682968,-3.978,-3.87050415619782,-4.344,157.458865106862,NA,164011089388.161,1,3.2586595758,0,1,"A2","A2"
"Moody's","PL",2011,"Poland","A2 ","Baa1 ",142.165242167421,12580,4.3637875939633,3.6276028235312,3.07682742752475,-5.04103427332249,-5.117,-5.47724278869679,-6.34766666666667,153.823323878288,NA,192916127748.483,1,3.4,0,1,"A2","A2"
"Moody's","PL",2012,"Poland","A2 ","Baa1 ",174.934277281658,12620,3.75379908771433,3.59725452288918,2.94469620464745,-4.91453659993486,-4.999,-5.6493742538197,-6.78666666666667,152.6382412322,NA,226188402862.157,1,3.5,0,1,"A2","A2"
"Moody's","PT",2006,"Portugal",NA,NA,NA,18550,0.603239786165857,2.644393095982,3.05498655761557,-10.0462855891758,-10.323,-3.73943217388448,-4.75833333333333,627.528835603229,NA,52746580112.421,0,NA,0,1,"Aa2","Aa2"
"Moody's","PT",2007,"Portugal",NA,NA,7.93149411764706,19330,0.799304046425315,2.46438701685057,2.97043699345446,-10.325453708775,-10.685,-4.13600638249622,-4.76066666666667,611.838478205447,NA,62393918264.1294,0,4.77945250827604,1,1,"Aa2","Aa2"
"Moody's","PT",2008,"Portugal",NA,NA,7.94296436651584,20770,1.65585594882864,2.61408415931139,3.16476745565064,-9.79213555531352,-10.102,-3.88323773102812,-4.48433333333333,619.103869714787,NA,74462464628.4922,0,4.69227938662961,1,1,"Aa2","Aa2"
"Moody's","PT",2009,"Portugal",NA,NA,22.0221932986075,22440,1.25277837907132,2.71293100652107,2.63405925073243,-12.1769919050619,-12.638,-3.11966240300218,-3.55366666666667,657.849624501295,NA,81553592191.6368,0,4.7226122596,1,1,"Aa2","Aa2"
"Moody's","PT",2010,"Portugal",NA,NA,46.6489170542636,22840,0.316555372516716,1.51998263404,1.93770212833229,-10.5247813703743,-10.919,-4.85449409850117,-5.69433333333333,816.615853339099,NA,66004106801.9997,0,4.8536817957,1,1,"A1","A1"
"Moody's","PT",2011,"Portugal","Ba2 ","Baa1 *-",141.637924162034,22930,0.402965411485429,1.05248355810682,1.15917147861716,-10.1615270975301,-10.582,-6.91664219935103,-7.90733333333333,768.026088910315,NA,71188987964.6843,0,4.9,1,1,"Ba2","Ba2"
"Moody's","PT",2012,"Portugal","Ba3 ","Ba2 ",401.487328902643,22620,-0.676748282350296,1.40668462725213,0.490075583696878,-6.85697274448434,-7.016,-7.17590924803737,-8.11233333333333,643.324811319067,NA,83977796362.6611,0,5,1,1,"Ba3","Ba3"
"Moody's","QA",2006,"Qatar","Aa3 ","A1 *+",NA,40320,9.4034185215637,5.9594323391081,20.2754748631263,NA,16.802,12.8092961909752,9.751,NA,NA,28982691472.4162,0,NA,0,1,"Aa3","Aa3"
"Moody's","QA",2007,"Qatar","Aa2 ","Aa3 ",27.6886293706294,53700,14.1503875843093,9.14984719772424,17.3371313245483,NA,15.536,11.3847348219123,10.4213333333333,NA,NA,38244779117.5723,0,4.36868324565599,1,1,"Aa2","Aa2"
"Moody's","QA",2008,"Qatar","Aa2 ","Aa3 ",24.2587514669239,61350,17.7167118545713,11.4694558396954,16.6247034595593,NA,14.374,9.54504435909242,8.73566666666667,NA,NA,48048350263.6065,0,4.39708509042508,1,1,"Aa2","Aa2"
"Moody's","QA",2009,"Qatar","Aa2 ","Aa3 ",33.0743509779493,69320,17.3278447022759,13.5480391175909,14.0772046180226,NA,23.072,9.78992682451195,9.33366666666667,NA,NA,70732415543.9216,0,4.9883483038,1,1,"Aa2","Aa2"
"Moody's","QA",2010,"Qatar","Aa2 ","Aa3 ",83.8522112878825,64810,18.4440505178761,7.98167657226802,3.217180661761,NA,6.533,12.0497431700435,10.782,NA,NA,50009339218.0802,0,5.4143086387,1,1,"Aa2","Aa2"
"Moody's","QA",2011,"Qatar","Aa2 ","Aa3 ",108.31255670145,66440,16.0843395977894,2.58720346306351,2.76090254674371,NA,19.143,9.39887902543981,8.32833333333333,NA,NA,77821426328.6285,0,5.4,1,1,"Aa2","Aa2"
"Moody's","QA",2012,"Qatar","Aa2 ","Aa3 ",127.284899751643,70860,14.8433867149087,-1.79071495946592,1.81931971136165,30.6104323532926,30.611,9.12944114334152,7.081,NA,NA,121692304185.157,0,5.2,1,1,"Aa2","Aa2"
"Moody's","RO",2006,"Romania","Baa3 ","Ba1 *+",NA,3920,5.90029237000419,12.0466319374147,16.7775357638909,-8.57445385513215,-8.592,-1.07296682055886,-2.088,NA,38625693000,32809533095.3083,1,NA,0,0,"Baa3","Baa3"
"Moody's","RO",2007,"Romania","Baa3 ","Ba1 *+",39.6386046511628,4950,6.82104176415782,9.15017102728077,12.1795350930367,-10.4199285594357,-10.389,-1.37867387224569,-1.79833333333333,NA,53728270000,39605183370.0212,1,3.01522745411014,0,0,"Baa3","Baa3"
"Moody's","RO",2008,"Romania","Baa3 ","Ba1 *+",36.6006350178891,6470,7.09739679007134,6.80314153274121,11.771163615211,-13.5273774370996,-13.415,-1.83713684525481,-1.71833333333333,NA,84136808000,49993109812.3654,1,3.12857552352013,0,0,"Baa3","Baa3"
"Moody's","RO",2009,"Romania","Baa3 ","Ba1 *+",117.471584883721,8490,6.78158715469332,6.42289764722907,12.6705307560165,-11.6076939592643,-11.553,-3.01667456811483,-3.1,NA,102304992000,62182655501.9967,1,3.2577077087,0,0,"Baa3","Baa3"
"Moody's","RO",2010,"Romania","Baa3 ","Ba1 *+",239.491776098191,8680,4.0097276578332,6.09058934176181,10.9224233993923,-4.23196726798971,-4.148,-5.02397821892336,-5.07066666666667,NA,119865402000,50291621916.3257,1,2.9676250241,0,0,"Baa3","Baa3"
"Moody's","RO",2011,"Romania","Baa3 ","Ba1 *+",328.854879944345,8430,1.59574646586367,6.51006814262224,8.22191208676415,-4.40433326147193,-4.422,-6.49900138973892,-6.17166666666667,NA,124135551000,58371786399.8238,1,2.8,0,0,"Baa3","Baa3"
"Moody's","RO",2012,"Romania","Baa3 ","Ba1 *+",341.370905585371,8520,0.60805037594425,5.82321888795537,4.62161534051525,-4.55833175261351,-4.489,-6.69604047832611,-5.97966666666667,NA,129632786000,73106472078.7901,1,2.6,0,0,"Baa3","Baa3"
"Moody's","RS",2006,"Serbia",NA,NA,NA,3630,6.52953554559043,12.3408407546416,12.0019461662294,NA,-8.787,NA,-0.554333333333333,NA,16159381000,7125023608.30892,1,NA,0,0,NA,NA
"Moody's","RS",2007,"Serbia",NA,NA,170.473684210526,3970,5.97667573774384,12.9567887882375,11.7594048176454,NA,-10.093,NA,0.0613333333333333,NA,19885771000,9263889923.12252,1,3.5,0,0,NA,NA
"Moody's","RS",2008,"Serbia",NA,NA,164.452373923445,4580,6.34501224251767,11.4119033634267,11.4697362177773,-17.1006829581211,-17.771,-0.900718009723381,-0.269666666666667,NA,26211640000,11427645906.5753,1,3.49170635353535,0,0,NA,NA
"Moody's","RS",2009,"Serbia",NA,NA,201.459953923647,5650,5.42505483298812,10.1755720723916,10.2323147892865,-21.1021039562383,-21.711,-1.28842801089165,-1.303,NA,30493343000,14342869704.8821,1,3.2677287368,0,0,NA,NA
"Moody's","RS",2010,"Serbia",NA,NA,297.935122678868,6040,3.26095516659162,8.97321471382422,9.04437716311501,-6.72629770767559,-6.609,-1.73466439139397,-2.24333333333333,NA,33813839000,11441117717.2147,1,2.825584962,0,0,NA,NA
"Moody's","RU",2006,"Russian Federation","Baa2 ","Baa3 *+",NA,4460,6.39791511181352,12.4080049091095,17.7894110775664,11.0456334811794,11.05,5.79051372975415,4.835,86.5396888514979,NA,268951741205.586,1,NA,0,0,"Baa2","Baa2"
"Moody's","RU",2007,"Russian Federation","Baa2 ","Baa3 *+",58.4568372093023,5830,7.25035563082382,11.074353162606,18.2527396230395,9.32545888335774,9.325,7.73002676485551,7.129,85.7271348011411,NA,333908278474.495,1,3.69096716560329,1,0,"Baa2","Baa2"
"Moody's","RU",2008,"Russian Federation","Baa1 ","Baa2 *+",60.010773255814,7600,7.56016210051387,10.456443935655,16.0935057795954,5.55456786871837,5.489,8.03173061113382,7.74566666666667,105.791687938736,NA,392044033024.769,1,3.74796740598059,1,0,"Baa1","Baa1"
"Moody's","RU",2009,"Russian Federation","Baa1 ","Baa2 *+",129.655420632081,9640,7.0781631852458,10.9312485708285,15.6446809702518,6.25796127970191,6.258,6.6106624655481,6.652,97.8839185675818,NA,520003701781.281,1,3.5491132554,0,0,"Baa1","Baa1"
"Moody's","RU",2010,"Russian Federation","Baa1 ","Baa2 *+",236.420593669593,9290,3.52889517186154,11.5896861487872,11.2525971164638,4.12087702770335,4.121,2.53220750767342,1.77233333333333,135.471961815163,NA,341583596930.095,1,3.6574014134,1,0,"Baa1","Baa1"
"Moody's","RU",2011,"Russian Federation","Baa1 ","Baa2 *+",271.182584566264,10010,2.61646858487306,10.8732835483842,11.3801358742174,4.42333845112597,4.423,-0.151718230165293,-1.619,105.776890711271,NA,445513189914.35,1,3.7,1,0,"Baa1","Baa1"
"Moody's","RU",2012,"Russian Federation","Baa1 ","Baa2 *+",243.185246104725,10820,1.5487426739554,8.98236605449945,10.6984274962106,5.10679820481411,5.107,-0.92928411162494,-2.73133333333333,91.532969470335,NA,576568206028.8,1,3.7,1,1,"Baa1","Baa1"
"Moody's","SA",2009,"Saudi Arabia",NA,NA,NA,18640,6.81306908825272,5.41493733148586,9.38226706227484,25.4564860730193,25.457,NA,23.654,NA,NA,322853600000,0,4.722400876,1,1,"A1","A1"
"Moody's","SA",2010,"Saudi Arabia",NA,NA,119.51275,18350,5.4563450683343,6.36803255335753,0.196432774263246,4.88341065309421,4.883,NA,14.1656666666667,NA,NA,202056266666.667,0,5.2081662875,1,1,"Aa3","Aa3"
"Moody's","SE",2006,"Sweden","Aaa ","Aa1 ",NA,45350,2.89954421925872,0.917495343407317,0.997013876868994,6.79179609693962,7.13,0.314977773693884,0.367333333333333,313.503960982142,NA,178466644646.914,0,NA,0,1,"Aaa","Aaa"
"Moody's","SE",2007,"Sweden","Aaa ","Aa1 ",3.20188284518828,48650,3.55318170359068,0.72901512252495,1.01801453348391,8.25601001429577,8.689,1.26426011709899,1.52633333333333,315.569059712754,NA,202412112448.99,0,5.891,1,1,"Aaa","Aaa"
"Moody's","SE",2008,"Sweden","Aaa ","Aa1 ",3.07523078429627,52190,3.80798386913892,1.34185145774008,1.83657156865005,8.88029866808924,9.366,2.22486524214358,2.57066666666667,335.582203188498,NA,235411768709.395,0,5.78857262222222,1,1,"Aaa","Aaa"
"Moody's","SE",2009,"Sweden","Aaa ","Aa1 ",12.546808357414,55600,2.58858950942284,2.33647754222427,2.67595126846799,8.68187915123777,9.178,2.46169394581125,2.645,352.996671455399,NA,256022244140.109,0,5.8677551048,1,1,"Aaa","Aaa"
"Moody's","SE",2010,"Sweden","Aaa ","Aa1 ",35.8224188375894,51900,0.58784234761912,1.71825246533935,2.86328904141919,5.86330963973903,6.208,1.58281592968698,1.58,466.380864287368,NA,190991969913.06,0,6.1514868,1,1,"Aaa","Aaa"
"Moody's","SE",2011,"Sweden","Aaa ","Aa1 ",47.9221480242963,53810,0.913042196813693,1.36685886293566,2.23196459560543,6.02036932628789,6.35,0.438912789876178,0.394,419.182323332201,NA,225558175374.369,0,6,1,1,"Aaa","Aaa"
