"iso2c","country","year","agency","rating","CDS","GNI_cap","GDP_grw","inf","ext_bal","fsc_bal","ext_dbt","def","dev"
"DK","Denmark",2011,"SP",16,57.3477851376907,60820,-0.839085384713228,2.34119237042087,5.68540395461876,-0.30763924910864,380.477583843235,0,1
"DK","Denmark",2012,"SP",16,59.1626380183491,61470,-0.757154136103853,2.1269015281683,5.81984307161058,-2.19017266874129,337.246952741108,0,1
"EE","Estonia",2007,"SP",11,9.5,11400,8.46040865711816,3.85589216575031,-15.2462540200005,2.20757956912131,137.292616967224,0,1
"EE","Estonia",2008,"SP",11,8.76190476190476,13410,8.56549399699947,5.03908112809921,-15.7599893088324,2.45224736921383,156.640656316075,0,1
"EE","Estonia",2009,"SP",11,156.655568086884,14870,5.61409548320594,7.13105216414155,-9.16473662713564,1.05870556246645,171.867209426434,0,1
"EE","Estonia",2010,"SP",11,284.000516443691,14290,-0.438051307443875,5.6261550430033,2.84449504148367,-0.292782991437707,210.013194090197,0,1
"EE","Estonia",2011,"SP",13,318.929366394088,14390,-2.42202133138187,4.41880228789438,2.00676861025746,-1.23906288779296,152.983865200339,0,1
"EE","Estonia",2012,"SP",13,207.242598393005,15610,-2.32832598589464,2.62280620626225,0.230478003420561,-0.170599504717286,124.073718749924,0,1
"EG","Egypt, Arab Rep.",2007,"SP",6,103.055666666667,1390,4.65027725354664,7.92818091534539,2.45189902733927,-6.40930138550688,91.0509915114055,0,0
"EG","Egypt, Arab Rep.",2008,"SP",6,92.0797671568629,1620,5.62387042589982,7.27763082399217,0.315455921052632,-6.05843862679598,78.6962850676598,0,0
"EG","Egypt, Arab Rep.",2009,"SP",6,127.482002963332,1950,6.38992341208961,11.7601090621417,-0.868821887213847,-6.02908284582786,62.2119930297398,0,0
"EG","Egypt, Arab Rep.",2010,"SP",6,216.892131618303,2240,6.44038724753333,13.1330987266017,-1.77226560880829,-5.82723848389552,68.8734402988755,0,0
"FI","Finland",2008,"SP",16,5.3208,46010,3.98650261261149,1.64613070840768,5.20504505168334,4.2651586679514,258.999783776542,0,1
"FI","Finland",2009,"SP",16,22.5811911392405,49880,3.18515544742201,2.7144281841799,3.15091794453443,4.6935236000056,273.238753081544,0,1
"FI","Finland",2010,"SP",16,28.5700854207403,48570,0.422907551949216,2.19220596195768,2.66936241965221,2.63935426709463,416.595051428601,0,1
"FI","Finland",2011,"SP",16,37.3513321640353,49320,0.157192564979403,1.75897733959692,2.39886806556544,0.0497866484686202,430.650863573784,0,1
"FI","Finland",2012,"SP",16,41.4072457236078,49900,-0.496303203291447,1.54259646523519,-0.617038420902519,-1.62634652390093,484.745767125363,0,1
"FR","France",2007,"SP",16,3.03091796875,37960,1.89715412327322,1.85139609680981,-0.558659919884734,-2.72610088155785,564.648216272437,0,1
"FR","France",2008,"SP",16,3.48548772000718,40250,2.28264592452272,1.63579568653885,-0.999276298648035,-2.36486622271713,620.135687883766,0,1
"FR","France",2009,"SP",16,9.85408272242902,43510,1.63486358900655,1.99523834063515,-1.70602738711625,-2.38512316787686,645.720040891887,0,1
"FR","France",2010,"SP",16,22.9036017647742,43760,0.497599870891325,1.4633575803803,-1.31565553762342,-4.02903423413666,772.274762910248,0,1
"FR","France",2011,"SP",16,45.4985187507256,43790,0.395277489615822,1.47721286502633,-1.27448828662999,-5.53950182788446,730.428004985661,0,1
"FR","France",2012,"SP",15,81.7560624570194,44220,0.324710065895037,1.24507012009949,-1.71927763528853,-6.30704595318397,704.211871473787,0,1
"GB","United Kingdom",2009,"SP",16,38.065597826087,46870,2.01805821457796,2.75602086488812,-1.47425470858678,-3.21448564369079,1353.77678041102,0,1
"GB","United Kingdom",2010,"SP",16,62.1067662599823,42650,0.238768436382156,2.70025539087609,-1.60466338278084,-5.8062867238422,1436.96512290114,0,1
"GB","United Kingdom",2011,"SP",16,67.0341669246443,40470,-0.0439103336408439,3.02181484778865,-3.12421342052066,-8.10701975206313,1321.69889409277,0,1
"GB","United Kingdom",2012,"SP",16,79.3769481180319,40090,-0.271539373319461,3.31206176747205,-1.2641532521548,-9.01688253659439,1217.16035577241,0,1
"GR","Greece",2007,"SP",11,12.7019607843137,24290,4.57414791895322,3.21328899620488,-10.819271434187,-6.02930471168658,530.707521217046,1,1
"GR","Greece",2008,"SP",11,11.1790534690799,26110,3.79907667468305,3.21200667973681,-13.9917535540578,-5.84877637210897,557.15604254893,1,1
"GR","Greece",2009,"SP",10,33.4731202614379,28330,2.44982492246488,3.41458111644567,-14.4694473028405,-7.20658312481544,616.082308174153,1,1
"GR","Greece",2010,"SP",6,87.8504884615383,29060,1.12836154133268,2.75262377646595,-10.8879753954059,-10.3711477085488,888.503582166111,1,1
"HK","Hong Kong SAR, China",2009,"SP",15,12.0384615384615,33950,5.753403661062,2.77656069958011,14.990925631291,3.64772998051455,158.364412378133,0,1
"HK","Hong Kong SAR, China",2010,"SP",16,64.9212403846154,32350,3.2915746810955,2.27813699857987,9.88365417398452,2.74441753724896,167.291221035905,0,1
"HK","Hong Kong SAR, China",2011,"SP",16,59.5450583945549,33620,3.22531451373987,2.40509587686428,7.00330281044084,0.859633752158651,157.826376886856,0,1
"HR","Croatia",2007,"SP",8,36.3628255813953,10990,4.64743732685839,2.86096240004342,-6.36700174583622,-2.39616125290994,178.17288166906,1,1
"HR","Croatia",2008,"SP",8,32.9848243291592,12350,4.54548130324046,3.13175841503223,-7.20530585279017,-1.65590144388454,192.127667671789,1,1
"HR","Croatia",2009,"SP",8,79.9164092696325,13960,4.03805630111384,4.05532173849855,-8.62567589058648,-1.14350564016894,206.313779363797,1,1
"HR","Croatia",2010,"SP",7,173.624360998911,13800,1.1511828267117,3.78283573468074,-4.8812582132232,-1.65181632233337,282.024283601311,1,1
"HR","Croatia",2011,"SP",7,247.446104519886,13740,-0.470399066985953,3.17467417706245,-1.50904333598544,-2.75630635417287,270.125103727564,1,1
"HR","Croatia",2012,"SP",6,310.883935828667,14040,-1.82826161925605,1.894124465181,-0.650652696571213,-4.02334483285163,258.955535741178,1,1
"HU","Hungary",2007,"SP",9,37.4438745098039,11250,4.19757560635102,4.73636015401723,-7.10705173029022,-7.2795412195544,140.17047075483,0,1
"HU","Hungary",2008,"SP",8,33.667216782461,11780,3.38080862419698,5.12137652085846,-7.18003515670767,-6.87214867101666,144.805342991963,0,1
"HU","Hungary",2009,"SP",7,88.835520992229,13150,2.4031159571438,5.95982613386005,-6.98121721940971,-5.68110749818395,168.538996633357,0,1
"HU","Hungary",2010,"SP",7,190.692726271458,13220,-0.299555925908011,6.0701186237201,-0.766992761043886,-4.21378788667368,242.789983600758,0,1
"HU","Hungary",2011,"SP",6,277.602008629841,13050,-1.09301280289527,5.05223069065296,0.267271758884697,-3.74486872232702,211.080684447663,0,1
"HU","Hungary",2012,"SP",5,341.091762928483,13020,-0.769181249308713,4.34926738327369,0.812072551463877,-1.31927147275541,182.702292540603,0,1
"ID","Indonesia",2007,"SP",4,174.630533898305,1390,5.25119153893275,9.93496427475007,2.97870828539984,-0.589463027453129,115.119368147725,0,0
"ID","Indonesia",2008,"SP",4,156.033537377168,1610,5.64235481518191,9.98960678581125,2.42762232069447,-0.590627379298739,109.254309942322,0,0
"ID","Indonesia",2009,"SP",4,230.37793261042,1950,5.88806222895002,9.76448297934581,0.0246123767036759,-0.660374806625011,99.9374436952245,0,0
"ID","Indonesia",2010,"SP",5,295.685288488507,2160,5.62213719863213,6.99918599338818,1.96977140684082,-1.00936147231244,124.081597470921,0,0
"ID","Indonesia",2011,"SP",6,305.830327433933,2500,5.80286279748718,6.57428814012983,0.72537413526015,-1.00344101986192,108.992925442027,0,0
"ID","Indonesia",2012,"SP",6,235.956671878377,2920,5.83801545080752,5.10125960971815,0.199197650103907,-1.67170729035619,98.9903042422255,0,0
"IE","Ireland",2009,"SP",14,8.70639285714286,51150,3.36672163764839,4.29077523522555,-5.5882732961644,-1.27254127544087,1133.01819001557,0,1
"IE","Ireland",2010,"SP",13,104.770131575015,46120,0.355502479945043,1.48449777401672,-2.14152493248002,-6.59183571367915,1246.76517771331,0,1
"IE","Ireland",2011,"SP",9,250.791444724988,43760,-1.08091380754878,-0.457532594092453,1.06149849807143,-16.4896436152177,1132.72770835742,0,1
"IE","Ireland",2012,"SP",9,409.333279622106,42060,-1.62077724866219,-0.949077870156986,1.1892780055609,-18.3739369933426,1018.20330535511,0,1
"IL","Israel",2007,"SP",11,34.6481530612245,22110,4.06228497824009,1.00902829782206,4.4985507495076,-4.07667122423932,134.373383035109,0,1
"IL","Israel",2008,"SP",11,30.346194177671,23770,5.3598488025817,1.31696290586954,3.12756165093222,-2.64112513362764,123.308677787477,0,1
"IL","Israel",2009,"SP",11,55.6851605628917,25970,4.97173777882895,2.40725363450673,1.48723426708723,-2.23376655158714,108.670056835569,0,1
"IL","Israel",2010,"SP",11,100.316703481878,27210,4.36305462007,2.81085813523869,3.85657304270287,-3.56369114508927,127.754301233877,0,1
"IL","Israel",2011,"SP",12,132.128166717172,29480,4.35566733060056,3.53847716497253,3.37236166565041,-4.73529803429078,122.280992138712,0,1
"IL","Israel",2012,"SP",12,150.284181001651,31170,3.83656944565336,3.15905153430051,1.51715700970563,-5.03122874916368,118.673390650876,0,1
"IT","Italy",2007,"SP",12,11.27368359375,34210,1.17297266672593,2.09469085244207,-2.46100841504315,-2.78698606672328,387.154034208005,0,1
"IT","Italy",2008,"SP",12,10.3721463945762,35820,1.50336524074072,1.96343235385335,-2.34005985763544,-2.40933584051258,395.974724207451,0,1
"IT","Italy",2009,"SP",12,28.1486368120704,37770,0.845074451148629,2.42209175503707,-2.73330195778634,-1.97031738001429,416.490177204162,0,1
"IT","Italy",2010,"SP",12,61.5777167380364,37690,-0.762655417744188,1.98221261066969,-1.79791051734996,-2.81483012910417,518.203980622351,0,1
"IT","Italy",2011,"SP",11,114.327171399595,37690,-0.836625351231392,1.8883622100054,-3.29598397658444,-3.60302688983807,452.113776095737,0,1
"IT","Italy",2012,"SP",9,194.758570645447,37690,-1.05845636791071,1.67716026095728,-2.88819663814326,-3.99350920257321,413.587098768093,0,1
"JP","Japan",2007,"SP",14,4.99629032258064,38600,1.7603685561075,-0.013574162484062,4.00925022089608,-2.46337484721826,215.383814690085,0,1
"JP","Japan",2008,"SP",14,4.75048801843317,37660,1.88713718378999,0.00850157841547624,4.86040285215219,-2.45443341111065,209.219745296759,0,1
"JP","Japan",2009,"SP",14,11.976789234511,37870,1.03654564681559,0.55736856867813,2.93071933118408,-2.08364586606779,242.767314322192,0,1
"JP","Japan",2010,"SP",14,31.6937870930858,37610,-0.670880511420627,0.0282409675279569,2.89322516660649,-4.3202837598434,333.596729502568,0,1
"JP","Japan",2011,"SP",13,54.907776094879,42190,0.0689009659288277,-0.231003499379892,3.95877474608424,-5.75677025638381,283.373695470229,0,1
"JP","Japan",2012,"SP",13,80.2766362059901,45190,-0.592326801969188,-0.783277939963003,2.13755317203345,-7.51095421086201,322.09226591441,0,1
"KR","Korea, Rep.",2007,"SP",11,25.0045423076923,19980,4.23321999526929,2.8623777105758,0.352758163772524,0.674815817972205,54.314945784166,0,1
"KR","Korea, Rep.",2008,"SP",11,25.1779184406679,22460,4.8657697539157,2.51015237772494,1.05057034512467,1.36628389004318,66.3761689170083,0,1
"KR","Korea, Rep.",2009,"SP",11,72.1065346856362,22850,4.34811049162223,3.15012944571023,0.318264708886129,1.58828829498007,70.4483850525117,0,1
"KR","Korea, Rep.",2010,"SP",11,132.987278565192,21090,3.54406825234989,3.32188789854375,3.72458123223616,1.23590158406,76.1306669432502,0,1
"KR","Korea, Rep.",2011,"SP",11,159.184755086621,21320,3.87423104912452,3.46239294641873,2.63594491813047,1.02455537802537,65.7704955436225,0,1
"KR","Korea, Rep.",2012,"SP",12,145.01221893815,22620,3.42880569384606,3.23762125439272,1.55146477105736,1.08056610619259,58.8504586279976,0,1
"KZ","Kazakhstan",2007,"SP",7,62.9405546558704,3860,9.82499999975899,7.68428998012744,-2.4533498532101,0.220952798303098,143.187559497309,0,0
"KZ","Kazakhstan",2008,"SP",7,74.2677636560602,4980,9.72499999971335,8.97982876741561,-7.96962523278665,6.24733333333333,176.684628411501,0,0
"KZ","Kazakhstan",2009,"SP",7,171.144957424453,6150,8.14999999985795,12.1704734700157,4.69219562367079,4.672,135.684926079964,0,0
"KZ","Kazakhstan",2010,"SP",8,351.253395278181,6780,6.02499999990842,11.7423195469247,-3.55846020700387,1.678,226.456199961573,0,0
"KZ","Kazakhstan",2011,"SP",9,387.871718495329,7440,5.17499999994893,10.5247004953085,0.953024709842563,0.456333333333333,173.657932761033,0,0
"KZ","Kazakhstan",2012,"SP",9,333.202147909793,8190,4.825000000127,7.59024575751727,5.42264329625827,2.03133333333333,138.821604501184,0,0
"LB","Lebanon",2007,"SP",1,394.340106382979,5620,3.75532670140039,-1.07641820504715,-5.1217881907222,-9.32160772109887,3.14192682189678,0,0
"LB","Lebanon",2008,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LB","Lebanon",2009,"SP",2,462.498894126205,6840,5.70181934581503,3.78723837150114,-14.230590481052,-10.9257517044068,2.1281666963094,0,0
"LB","Lebanon",2010,"SP",2,462.893427459538,7720,7.60146227301724,1.18764945336656,-19.1832851757782,-9.90018312012304,2.06898360682272,0,0
"LB","Lebanon",2011,"SP",2,417.266563954454,8440,9.19979055143931,2.5887454586908,-19.8686159139267,-8.64228625369897,1.78419347331184,0,0
"LB","Lebanon",2012,"SP",2,359.513468296334,9020,7.34991547713675,2.5887454586908,-12.1230170155622,-7.3975085262531,1.70587486396035,0,0
"LT","Lithuania",2007,"SP",11,8,8840,8.311131884024,2.52327390019774,-10.6397175915319,-0.743656397139675,89.9785463722894,0,0
"LT","Lithuania",2008,"SP",10,8.24390243902439,10520,8.20941154206446,4.03958135394928,-14.4749471761761,-0.412407954362715,117.528508167,0,1
"LT","Lithuania",2009,"SP",8,155.683272678648,12600,7.1035777942485,6.80089753028926,-13.3006542415726,-1.27852574706383,119.012366781069,0,1
"LT","Lithuania",2010,"SP",8,323.770693974944,12320,1.46759142202478,7.03122428506763,3.94721848370731,-4.24293091692876,156.803526833845,0,1
"LT","Lithuania",2011,"SP",8,410.577940597955,12260,-0.161067435108092,5.56588761100743,0.0404580090978291,-6.4421886933707,123.322344225748,0,1
"LT","Lithuania",2012,"SP",8,348.536658219712,13050,-1.12101792264012,3.30119490029619,-1.43702906112842,-7.1312077038734,98.3387049925852,0,1
"LV","Latvia",2007,"SP",9,8.5,8340,9.67697012032851,6.48815582748121,-22.681662785753,-0.769429987956485,225.464438926985,0,0
"LV","Latvia",2008,"SP",8,13.0467857142857,10410,10.372388126637,7.79474124290209,-22.3339007710743,-0.185729515146374,272.01853381239,0,1
"LV","Latvia",2009,"SP",6,226.551021699819,12430,7.14205061076816,10.681416190386,-13.3415038776316,-0.768249383877474,297.716921866867,0,1
"LV","Latvia",2010,"SP",6,465.610422621478,13030,0.00307410036048505,9.67934806911399,8.82562724555418,-2.76087814183401,359.336097001302,0,1
"LV","Latvia",2011,"SP",6,582.544893643996,12680,-3.14110968488215,5.94555820453739,3.0137843825365,-5.31268684646705,300.044339048055,0,1
"LV","Latvia",2012,"SP",7,453.399723958829,13330,-4.3105125240668,2.27821061889479,-2.20573222091459,-5.38059149780158,241.460369164058,0,1
"MX","Mexico",2007,"SP",9,61.1114247104247,8240,3.43808615493393,4.10193561099935,-0.80635729192197,-1.15133333333333,64.9421129880711,1,0
"MX","Mexico",2008,"SP",9,54.6280399414192,8830,3.86947479977147,3.86145786348408,-1.40484619927798,-1.11966666666667,63.3974402892064,1,0
"MX","Mexico",2009,"SP",8,92.4750330875612,9360,3.14561877409905,4.24043151567033,-1.83738940306759,-1.03233333333333,66.8576978516697,1,0
"MX","Mexico",2010,"SP",8,152.847886389215,8530,1.21239037543749,4.7963961492664,-0.925579372656809,-2.40033333333333,73.286984124723,1,0
"MX","Mexico",2011,"SP",8,178.223323170824,8730,1.23959369142265,4.8596888852861,-0.386735932189967,-3.43866666666667,69.3165306762383,1,0
"MX","Mexico",2012,"SP",8,166.317848762157,9000,1.46369093008746,4.28715486014519,-1.09019168143918,-4.22866666666667,74.050236417022,1,0
"MY","Malaysia",2007,"SP",10,27.5786461538462,5810,5.87223080632478,2.69621430975702,16.1037554758302,-3.61478994215526,0.383803264759103,0,0
"MY","Malaysia",2008,"SP",10,26.605654472272,6600,5.99980246793567,2.86581796919274,15.3808870359196,-3.29829418384743,0.409822845226048,0,0
"MY","Malaysia",2009,"SP",10,64.145440175852,7500,5.51188550764313,3.69245701034911,16.8468844835252,-3.51429567371919,0.465104971013171,0,0
"MY","Malaysia",2010,"SP",10,106.150551738874,7590,3.80042945212507,2.68381459814227,15.7234822556771,-4.57224676731296,0.646926476970771,0,0
"MY","Malaysia",2011,"SP",10,128.142468739676,8150,4.2607103089473,2.57804259711755,10.9068668110856,-5.23131392203239,0.58790615702446,0,0
"MY","Malaysia",2012,"SP",10,117.669198479743,8840,3.98282654961828,1.8311151934483,11.5723405365918,-5.34653660035603,0.554373100245221,0,0
"NL","Netherlands",2009,"SP",16,48.9782625,52100,3.08793316939306,1.75612783305057,4.08402036556745,0.586363778531456,404.068307420312,0,1
"NL","Netherlands",2010,"SP",16,53.8405017679283,53130,1.70030012319671,1.76354501840988,4.84537284197473,-1.11913103129291,446.35270678904,0,1
"NL","Netherlands",2011,"SP",16,51.2229207188488,53320,1.01260647485051,1.65066916838965,6.90589828691015,-2.53832340825884,400.870150545442,0,1
"NL","Netherlands",2012,"SP",16,58.0129383470539,53130,0.378497714133732,1.60213368575218,8.43617193623902,-4.00966911980157,376.783299316543,0,1
"NO","Norway",2010,"SP",16,33.56872,86130,0.846123592148046,2.22066836663692,11.922686746484,16.4898677740533,405.270415954656,0,1
"NO","Norway",2011,"SP",16,28.9005190038314,86830,0.390956133188037,2.77742189665776,11.9393372190568,14.5989168148068,369.556167062633,0,1
"NO","Norway",2012,"SP",16,29.8930907942209,89000,0.0629998035640569,1.95569193309496,13.5396540857489,12.6714697876821,341.172907274804,0,1
"NZ","New Zealand",2012,"SP",14,67.1993820029899,31270,0.83017389814192,2.95020831011077,-2.93275866909465,-2.96964342944495,361.911629249384,0,1
"PA","Panama",2007,"SP",5,120.483441860465,5500,6.86172097319864,1.82006792834606,-2.61644395168349,-2.33433333333333,0.679667290402081,1,0
"PA","Panama",2008,"SP",6,106.871879934064,6210,8.83844539626467,3.14873956961241,-6.66133255057547,0.445,0.546618196977333,1,0
"PA","Panama",2009,"SP",6,142.899425084248,7060,9.24465141822963,5.00773223033233,-10.4424529818357,1.45866666666667,0.4735999591743,1,0
"PA","Panama",2010,"SP",7,185.78791636703,7570,8.44037287147171,5.11212307369953,-0.62834858881933,0.958333333333333,0.574154797591629,1,0
"PA","Panama",2011,"SP",7,195.364934246979,8050,7.77140103328229,4.88634164809936,-10.6763702492877,-0.810666666666667,0.559649554998279,1,0
"PA","Panama",2012,"SP",8,165.13483552903,8110,7.43578448418614,3.92538140126574,-15.2931275454231,-1.63966666666667,0.476999571643562,1,0
"PE","Peru",2007,"SP",6,156.199968992248,2780,5.73427944763984,2.42701105067865,3.264722983894,-0.0690850210936417,107.613144486,1,0
"PE","Peru",2008,"SP",7,125.401969170453,3170,6.8226772946085,1.79951546597244,1.42929659526276,0.945854081103548,99.9185093723495,1,0
"PE","Peru",2009,"SP",7,148.400202523892,3770,7.8688947708428,3.18937348045314,-4.37407653074029,1.94229839743501,103.951394806916,1,0
"PE","Peru",2010,"SP",7,172.749993191866,3930,6.55990984134554,3.50069798827942,-0.596425773980479,0.92226390686456,116.137262311869,1,0
"PE","Peru",2011,"SP",8,182.470362285097,4390,6.79039235053365,3.41680937178787,-2.54645904239295,0.49188898396962,97.7436075653227,1,0
"PE","Peru",2012,"SP",8,167.041550746635,4890,6.27383586278054,2.61174571937469,-1.862377828608,0.224919632015713,87.2725084235373,1,0
"PH","Philippines",2007,"SP",4,189.832823076923,1660,5.42215416470069,5.61043227879094,5.69741977951207,-2.64402559070723,1.00999987543116,1,0
"PH","Philippines",2008,"SP",4,164.740511155319,1900,5.83373035801348,4.96736200003162,5.40435786701109,-1.83522366683792,0.914895693172211,1,0
"PH","Philippines",2009,"SP",4,205.899420564293,2230,5.19751053810792,5.54855970115593,0.0829601756524432,-1.28977602346363,0.908337145801549,1,0
"PH","Philippines",2010,"SP",5,230.219741352189,2480,4.29017727477926,5.12649251886785,5.01870691938903,-2.12747795726918,1.0267892648631,1,0
"PH","Philippines",2011,"SP",5,237.19678860634,2740,4.88750499363016,5.42310463485982,3.59696419808518,-2.80954949681872,86.245565124824,1,0
"PH","Philippines",2012,"SP",6,194.72993887762,2620,4.1482766521982,4.21872325772873,2.51746916011075,-2.99679248507127,85.3972927333029,1,0
"PK","Pakistan",2007,"SP",3,205.821428571429,800,6.51493465058379,8.14301215477315,-4.91674218700707,-3.02622945888463,1.91612199354913,1,0
"PL","Poland",2007,"SP",10,20.5374705882353,8470,4.60946733091646,2.2661806446623,-3.83178230750961,-4.30190628180791,117.226090771023,1,0
"PL","Poland",2008,"SP",10,17.5357589161649,9960,5.51927145593355,1.87001813473635,-6.17765851599253,-3.09408749209558,121.89560612473,1,1
"PL","Poland",2009,"SP",10,44.0513515991034,12060,5.2154547004235,2.61746062718629,-6.59335738365111,-2.98255355156609,132.162942410752,1,1
"PL","Poland",2010,"SP",10,102.183684479948,12390,4.9872177834847,3.52113860445423,-3.93033854682968,-3.87050415619782,157.458865106862,1,1
"PL","Poland",2011,"SP",10,142.165242167421,12580,4.3637875939633,3.6276028235312,-5.04103427332249,-5.47724278869679,153.823323878288,1,1
"PL","Poland",2012,"SP",10,174.934277281658,12620,3.75379908771433,3.59725452288918,-4.91453659993486,-5.6493742538197,152.6382412322,1,1
"PT","Portugal",2007,"SP",13,7.93149411764706,19330,0.799304046425315,2.46438701685057,-10.325453708775,-4.13600638249622,611.838478205447,0,1
"PT","Portugal",2008,"SP",13,7.94296436651584,20770,1.65585594882864,2.61408415931139,-9.79213555531352,-3.88323773102812,619.103869714787,0,1
"PT","Portugal",2009,"SP",12,22.0221932986075,22440,1.25277837907132,2.71293100652107,-12.1769919050619,-3.11966240300218,657.849624501295,0,1
"PT","Portugal",2010,"SP",10,46.6489170542636,22840,0.316555372516716,1.51998263404,-10.5247813703743,-4.85449409850117,816.615853339099,0,1
"PT","Portugal",2011,"SP",7,141.637924162034,22930,0.402965411485429,1.05248355810682,-10.1615270975301,-6.91664219935103,768.026088910315,0,1
"PT","Portugal",2012,"SP",5,401.487328902643,22620,-0.676748282350296,1.40668462725213,-6.85697274448434,-7.17590924803737,643.324811319067,0,1
"RO","Romania",2007,"SP",7,39.6386046511628,4950,6.82104176415782,9.15017102728077,-10.4199285594357,-1.37867387224569,1.35659692566072,1,0
"RO","Romania",2008,"SP",6,36.6006350178891,6470,7.09739679007134,6.80314153274121,-13.5273774370996,-1.83713684525481,1.68296807931699,1,0
"RO","Romania",2009,"SP",6,117.471584883721,8490,6.78158715469332,6.42289764722907,-11.6076939592643,-3.01667456811483,1.64523356511712,1,0
"RO","Romania",2010,"SP",6,239.491776098191,8680,4.0097276578332,6.09058934176181,-4.23196726798971,-5.02397821892336,2.38340696586461,1,0
"RO","Romania",2011,"SP",6,328.854879944345,8430,1.59574646586367,6.51006814262224,-4.40433326147193,-6.49900138973892,2.12663614832207,1,0
"RO","Romania",2012,"SP",6,341.370905585371,8520,0.60805037594425,5.82321888795537,-4.55833175261351,-6.69604047832611,1.77320533071667,1,0
"RS","Serbia",2007,"SP",4,170.473684210526,3970,5.97667573774384,12.9567887882375,-10.093,0.0613333333333333,2.14658973336519,1,0
"RS","Serbia",2008,"SP",4,164.452373923445,4580,6.34501224251767,11.4119033634267,-17.1006829581211,-0.900718009723381,2.29370425145202,1,0
"RS","Serbia",2009,"SP",4,201.459953923647,5650,5.42505483298812,10.1755720723916,-21.1021039562383,-1.28842801089165,2.12602802838127,1,0
"RS","Serbia",2010,"SP",4,297.935122678868,6040,3.26095516659162,8.97321471382422,-6.72629770767559,-1.73466439139397,2.95546640072784,1,0
"RU","Russian Federation",2007,"SP",9,58.4568372093023,5830,7.25035563082382,11.074353162606,9.32545888335774,7.73002676485551,85.7271348011411,1,0
"RU","Russian Federation",2008,"SP",8,60.010773255814,7600,7.56016210051387,10.456443935655,5.55456786871837,8.03173061113382,105.791687938736,1,0
"RU","Russian Federation",2009,"SP",8,129.655420632081,9640,7.0781631852458,10.9312485708285,6.25796127970191,6.6106624655481,97.8839185675818,1,0
"RU","Russian Federation",2010,"SP",8,236.420593669593,9290,3.52889517186154,11.5896861487872,4.12087702770335,2.53220750767342,135.471961815163,1,0
"RU","Russian Federation",2011,"SP",8,271.182584566264,10010,2.61646858487306,10.8732835483842,4.42333845112597,-0.151718230165293,105.776890711271,1,0
"RU","Russian Federation",2012,"SP",8,243.185246104725,10820,1.5487426739554,8.98236605449945,5.10679820481411,-0.92928411162494,91.532969470335,1,1
"SE","Sweden",2007,"SP",16,3.20188284518828,48650,3.55318170359068,0.72901512252495,8.25601001429577,1.26426011709899,315.569059712754,0,1
"SE","Sweden",2008,"SP",16,3.07523078429627,52190,3.80798386913892,1.34185145774008,8.88029866808924,2.22486524214358,335.582203188498,0,1
"SE","Sweden",2009,"SP",16,12.546808357414,55600,2.58858950942284,2.33647754222427,8.68187915123777,2.46169394581125,352.996671455399,0,1
"SE","Sweden",2010,"SP",16,35.8224188375894,51900,0.58784234761912,1.71825246533935,5.86330963973903,1.58281592968698,466.380864287368,0,1
"SE","Sweden",2011,"SP",16,47.9221480242963,53810,0.913042196813693,1.36685886293566,6.02036932628789,0.438912789876178,419.182323332201,0,1
"SE","Sweden",2012,"SP",16,52.4285896769259,56010,0.727906960011615,1.20822607366645,5.83202835679601,-0.168933203461352,389.917839096674,0,1
"SI","Slovenia",2007,"SP",14,6.88461538461539,19970,4.21322134577298,2.84301425216445,-1.75812589100696,-1.12612482212323,113.08984302962,1,1
"SI","Slovenia",2008,"SP",14,6.5093808630394,21950,5.23811192408497,2.85039376441488,-4.18846849960068,-0.676829522798442,135.996300023548,1,1
"SI","Slovenia",2009,"SP",14,34.8591289086929,24680,4.97519563957733,3.90852438887778,-5.32670375513574,-0.251534803076077,158.876027669246,1,1
"SI","Slovenia",2010,"SP",14,67.6536648519165,24390,2.02512454681325,3.37297723890566,-0.468480342239691,-1.78490004200342,192.230206233901,1,1
"SI","Slovenia",2011,"SP",13,90.6444481026787,24540,0.91654473664909,2.78291057681291,-0.123520956217733,-3.62979150328129,176.810895641424,1,1
"SI","Slovenia",2012,"SP",11,119.791057015163,24560,-0.665676964209492,1.5024884605071,0.402463379815115,-5.50674855544056,160.001488244463,1,1
"SK","Slovak Republic",2007,"SP",11,10.7074977777778,12880,6.3626343477415,4.91363901073804,-5.58903981585315,-2.83317912271343,53.1312997549286,0,1
"SK","Slovak Republic",2008,"SP",12,9.9650340451389,14840,7.68006992658989,3.31637995558713,-4.76873292760679,-2.4123866664726,54.2585469113709,0,1
"SK","Slovak Republic",2009,"SP",12,29.0499363753781,17110,7.7313646515322,3.94607822804257,-6.19585276857544,-2.22919186940417,65.7066225636966,0,1
"SK","Slovak Republic",2010,"SP",12,63.2014396802215,17010,4.7741823706735,2.99000270673802,-3.56641702465443,-3.63452858112332,104.992510038158,0,1
"SK","Slovak Republic",2011,"SP",12,87.6333836756717,17130,3.91623242834402,2.39010084560257,-3.64029375720632,-5.29005781901681,94.0649179057354,0,1
"SK","Slovak Republic",2012,"SP",11,115.405461022694,17430,1.92202166560091,2.16380292167351,-2.0786636261009,-6.23396931899826,87.158604000858,0,1
